id,query,company,doc_group,gold,n_gold,answer,answer_hit,answer_hit_exact,graded_hit,gold_kind,gradeable,required_n,required_matched,required_coverage,required_missing,bonus_n,bonus_matched,n_required,n_covered,n_acknowledged,n_silent,field_coverage,silent_omission_rate,citation_recall,citation_precision,silent_fields,n_answer_numbers,gold_position,evidence_hit,citation_hit,refusal,label,numbers_grounded,has_citation,validation_passed,ungrounded,stopped_at,hcx_calls,retries,thinking,answer_mode,task,error,elapsed_sec,ms_bm25,ms_dense,ms_sparse,ms_fusion,ms_rerank,ms_facts,ms_expand,ms_process,ms_hcx,ms_total,ms_other,n_searches
G0105,"NC와 HMM 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",NC|HMM,major,"HMM (NC 2,584,453,787,449 vs HMM 13,006,495,002,115)",1,"NC의 자기주식 취득금액 한도는 2,584,453,787,449원이며, HMM의 자기주식 취득금액 한도는 13,006,495,002,115원입니다. 따라서 자기주식 취득금액 한도가 더 큰 기업은 HMM입니다.  근거: FACT (NC: major_20240509000521, HMM: major_20250814003240)",0,0,1,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,2,0,1,1,0,정답,1,1,1,,answered,1,0,none,closed,compare,,6.66,75.0,122.5,578.3,0.1,3703.6,3.8,2.5,0.4,2171.7,6657.2,0.0,2
G0106,"하나금융지주와 크래프톤 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",하나금융지주|크래프톤,major,"크래프톤 (하나금융지주 3,428,303 vs 크래프톤 3,667,889,548,515)",1,"하나금융지주의 자기주식 취득금액 한도와 크래프톤의 자기주식 취득금액 한도를 비교하기 위해 각 기업의 가장 최근 공시된 자기주식 취득금액 한도를 살펴보겠습니다.  최근 공시된 하나금융지주의 자기주식 취득금액 한도는 다음과 같습니다: - 2025년 10월 28일: 2,265,033 백만원 - 2025년 7월 25일: 2,821,475 백만원 - 2025년 2월 4일: 2,762,936 백만원  최근 공시된 크래프톤의 자기주식 취득금액 한도는 다음과 같습니다: - 2026년 2월 9일: 3,667,889,548,515 원 - 2025년 3월 26일: 3,667,889,548,515 원  비교 결과, 크래프톤의 자기주식 취득금액 한도가 하나금융지주의 자기주식 취득금액 한도보다 큽니다. 따라서 더 큰 쪽은 크래프톤입니다.  근거:  - 하나금융지주: major_20251028000206, major_20250725000416, major_20250204000177 - 크래프톤: major_20260209000388, major_20250326000967",0,0,0,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,0.5,0.2,,4,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,compare,,12.29,74.7,155.0,513.1,0.1,6162.7,3.8,0.1,0.5,5374.4,12284.8,0.5,2
G0107,"KB금융과 하이브 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",KB금융|하이브,major,"KB금융 (KB금융 3,042,178,048,322 vs 하이브 602,541,960,605)",1,"KB금융의 자기주식 취득금액 한도와 하이브의 자기주식 취득금액 한도를 비교하기 위해 각 기업의 가장 최근 공시된 자기주식 취득금액 한도를 확인하겠습니다.  KB금융의 경우, 가장 최근 공시된 자기주식 취득금액 한도는 다음과 같습니다: - 2026년 2월 5일 공시: 3,152,769 백만원 - 2025년 2월 5일 공시: 2,792,254,687,604 원  하이브의 경우, 가장 최근 공시된 자기주식 취득금액 한도는 다음과 같습니다: - 2026년 2월 12일 공시: 602,541,960,605 원 - 2024년 8월 27일 공시: 439,812,434,829 원  두 기업의 가장 최근 공시된 자기주식 취득금액 한도를 비교하면, KB금융의 2026년 2월 5일 공시된 한도가 3,152,769 백만원(31,527,690,000,000 원)으로, 하이브의 2026년 2월 12일 공시된 한도인 602,541,960,605 원보다 큽니다.  따라서, 더 큰 자기주식 취득금액 한도를 가진 기업은 KB금융입니다.  근거: - KB금융: major_20260205000367, major_20250205000299 - 하이브: major_20260212001232, maj",0,0,0,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,0.5,0.25,,5,0,1,1,0,답변실패,0,1,0,31527690000000,answered,1,0,none,closed,compare,,13.14,54.8,191.8,101.3,0.1,6724.1,5.5,0.3,0.6,6056.8,13142.0,6.7,2
G0108,"셀트리온과 아모레퍼시픽 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",셀트리온|아모레퍼시픽,major,"셀트리온 (셀트리온 4,663,415,101,382 vs 아모레퍼시픽 4,425,770,780,621)",1,"셀트리온의 자기주식 취득금액 한도는 다음과 같습니다: - 2024년 11월 21일: 4,149,974,391,123원 - 2024년 12월 27일: 4,043,158,495,246원 - 2024년 9월 17일: 4,249,901,584,957원 - 2024년 7월 21일: 4,380,356,950,838원 - 2024년 6월 26일: 4,480,424,805,318원 - 2024년 5월 28일: 4,482,476,707,586원 - 2024년 4월 28일: 4,613,549,785,831원 - 2024년 4월 3일: 4,663,415,101,382원 - 2024년 3월 21일: 4,337,166,602,066원 - 2024년 2월 19일: 4,439,033,887,796원  아모레퍼시픽의 자기주식 취득금액 한도는 다음과 같습니다: - 2026년 3월 9일: 3,692,771,724,474원 - 2025년 8월 1일: 3,691,480,055,575원 - 2023년 10월 31일: 4,425,770,780,621원  셀트리온의 자기주식 취득금액 한도가 아모레퍼시픽의 자기주식 취득금액 한도보다 큽니다. 따라서 더 큰 쪽은 셀트리온입니다.  근거: major_20",0,0,1,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,0.1818,,13,0,1,1,0,정답,1,1,1,,answered,1,0,none,closed,compare,,15.41,17.8,134.6,103.7,0.1,6895.7,2.2,0.2,0.6,8243.8,15407.7,9.1,2
G0109,"LG유플러스와 신한지주 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",LG유플러스|신한지주,major,"신한지주 (LG유플러스 4,666,910,867,981 vs 신한지주 4,854,143,622,202)",1,"LG유플러스의 자기주식 취득금액 한도는 4,666,910,867,981원이며, 신한지주의 자기주식 취득금액 한도는 다음과 같습니다:  - 2024년 4월 26일: 4,313,380,875,941원 - 2024년 7월 27일: 4,293,840,086,577원 - 2024년 10월 25일: 3,920,858,714,657원 - 2024년 12월 5일: 1,421,877,440,731원 - 2025년 2월 6일: 3,630,621,193,275원 - 2025년 7월 25일: 2,599,314,886,722원 - 2025년 7월 27일: 4,717,223,381,502원 - 2025년 10월 25일: 3,920,858,714,657원 - 2025년 12월 5일: 1,421,877,440,731원 - 2026년 2월 8일: 4,854,143,622,202원  신한지주의 자기주식 취득금액 한도가 LG유플러스보다 더 큽니다.  근거: major_20250721000270, major_20240426000306, major_20230727000152, major_20230427000308, major_20230208000115",0,0,0,compare_no_verdict,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,0.4,,9,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,compare,,11.38,57.3,160.4,790.6,0.1,4086.2,2.4,0.1,0.4,6277.0,11377.2,2.8,2
G0110,"POSCO홀딩스와 고려아연 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",POSCO홀딩스|고려아연,major,"POSCO홀딩스 (POSCO홀딩스 44,798,302,492,788 vs 고려아연 6,754,738,730,482)",1,"POSCO홀딩스의 자기주식 취득금액 한도는 44,798,302,492,788원이며, 고려아연의 자기주식 취득금액 한도는 다음과 같습니다:  - 2024년 10월 11일: 6,098,664,815,982원 - 2024년 8월 7일: 6,498,664,815,982원 - 2024년 5월 3일: 6,754,738,730,482원 - 2023년 11월 9일: 6,493,809,566,462원  따라서 자기주식 취득금액 한도가 더 큰 기업은 POSCO홀딩스입니다.  근거: major_20240712000097, major_20241011000053, major_20240807000156, major_20240503000740, major_20231109000193",0,0,1,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,0.4,,5,0,1,1,0,정답,1,1,1,,answered,1,0,none,closed,compare,,8.58,54.7,122.9,496.5,0.1,3800.5,6.9,0.1,0.4,4100.6,8579.4,0.0,2
G0111,"우리금융지주와 케이티 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",우리금융지주|케이티,major,"케이티 (우리금융지주 6,773,605 vs 케이티 9,262,146,683,766)",1,"우리금융지주의 자기주식 취득금액 한도는 다음과 같습니다. - 2026년 2월 6일: 6,773,605 백만원 - 2025년 2월 7일: 3,999,455 백만원 - 2024년 3월 13일: 3,822,470 백만원 - 2024년 3월 21일: 4,215,769 백만원  케이티의 자기주식 취득금액 한도는 다음과 같습니다. - 2026년 2월 10일: 8,353,054,681,580 원 - 2025년 2월 13일: 9,262,146,683,766 원 - 2024년 2월 8일: 9,028,339,194,515 원 - 2023년 5월 11일: 9,008,873,926,295 원 - 2023년 2월 9일: 9,023,428,398,100 원  두 기업의 자기주식 취득금액 한도를 비교하면 케이티의 모든 공시에서의 한도가 우리금융지주의 모든 공시에서의 한도보다 큽니다. 따라서 더 큰 쪽은 케이티입니다.  근거:  - 우리금융지주: report_id(major_20260206001097), report_id(major_20250207000515), report_id(major_20240313001515), report_id(major_20230421000526) - 케이티",0,0,1,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,0.2222,,9,0,1,1,0,정답,1,1,1,,answered,1,0,none,closed,compare,,13.79,35.2,146.6,106.4,0.1,6564.2,3.0,0.6,0.7,6928.4,13787.3,2.1,2
G0112,"한국항공우주와 한전기술 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",한국항공우주|한전기술,exchange,"한국항공우주 (한국항공우주 3,819,344,382,446 vs 한전기술 755,483,850,812)",1,"최근매출액에 대한 정보를 다음과 같이 정리할 수 있습니다:  ### 한국항공우주 - 2024년 1분기(제26기): 734,171 백만원 - 2023년(제25기): 3,798,361 백만원  ### 한전기술 - 2026년 1월 9일 공시: 214,781,736,017 원 (최근매출액 대비 43.82%) - 2026년 2월 27일 공시: 553,362,978,026 원 (최근매출액 대비 5.84%)  두 기업의 최근매출액을 비교하기 위해 동일한 기간의 데이터를 사용해야 하지만, 제공된 정보에서는 한국항공우주의 2024년 1분기와 한전기술의 2026년 정보가 가장 최근 것으로 보입니다. 이를 바탕으로 단순 비교하면:  - 한국항공우주 2024년 1분기 매출액: 734,171 백만원 = 73,417,100,000 원 - 한전기술 2026년 1월 공시 매출액: 214,781,736,017 원  이를 통해 한국항공우주가 더 큰 매출액을 기록했다고 할 수 있습니다.  그러나 정확한 비교를 위해서는 두 기업이 동일한 기간에 속하는 데이터가 필요합니다. 현재 제공된 정보로는 완전한 비교가 어려울 수 있으므로 추가적인 정보가 필요할 수 있습니다.  근거: - 한국항공우주 20",0,0,0,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.0,,,7,0,0,0,0,검색실패,0,0,0,73417100000,answered,1,0,none,closed,compare,,14.75,23.4,256.6,103.5,0.2,7070.6,87.0,13.4,1.0,7269.3,14746.6,0.0,2
G0113,"현대로템과 현대오토에버 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",현대로템|현대오토에버,exchange,"현대로템 (현대로템 4,376,597,856,611 vs 현대오토에버 3,713,617,277,000)",1,"최근매출액에 대한 정보는 다음과 같습니다:  - 현대로템: 3,587,382,453,001원 (2024년 8월 26일 공시) - 현대오토에버: 3,713,617,277,000원 (2025년 11월 28일 공시)  두 기업 중 더 큰 최근매출액을 기록한 기업은 현대오토에버입니다.  근거: exchange_20240826800037, exchange_20251128800125",0,0,0,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.0,0.0,,2,0,1,0,0,답변실패,1,1,1,,answered,1,0,none,closed,compare,,9.53,14.1,126.3,98.0,0.2,6668.8,93.2,17.3,1.3,2599.9,9532.2,0.0,2
G0114,"JYP Ent와 파마리서치 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",JYP Ent|파마리서치,exchange,"JYP Ent (JYP Ent 4,372,265,000,000 vs 파마리서치 87,729,923,989)",1,"최근 매출액에 대한 정보는 다음과 같습니다.  ### JYP Ent - 최근 매출액: 155,435,844,908원 (2024년 2월 15일 공시) - 또 다른 최근 매출액: 4,372,265,000,000원 (2024년 2월 15일 공시)  ### 파마리서치 - 제품 매출액: 101,857,959,480원 (2025년 6월 15일 공시) - 상품 매출액: 13,693,674,099원 (2025년 6월 15일 공시) - 기타 매출액: 1,358,336,728원 (2025년 6월 15일 공시) - 매출액 합계: 116,909,970,307원 (2025년 6월 15일 공시)  두 기업의 최근 매출액을 비교해 보면, 파마리서치의 매출액 합계가 116,909,970,307원으로 JYP Ent의 155,435,844,908원과 4,372,265,000,000원보다 낮습니다. 따라서 JYP Ent의 매출액이 더 큽니다.  근거: exchange_20240215900852, periodic_20260515001997",0,0,0,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.5,0.5,,6,0,1,0,0,답변실패,1,1,1,,answered,1,0,none,closed,compare,,12.4,254.2,201.7,105.5,0.3,6561.9,239.5,18.2,1.2,5243.7,12394.8,0.0,2
G0115,"삼성중공업과 삼성전자 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",삼성중공업|삼성전자,exchange,"삼성전자 (삼성중공업 9,903,100,000,000 vs 삼성전자 300,870,903,000,000)",1,"삼성중공업과 삼성전자의 최근매출액에 대해 말씀드리겠습니다.  ### 삼성중공업 최근매출액 정보: - 2026년 3월 23일에 공시된 내용에 따르면, 최근매출액은 9,903,100,000,000원입니다. - 2026년 3월 20일에 공시된 내용에 따르면, 최근매출액은 동일하게 9,903,100,000,000원입니다. - 2026년 3월 16일에 공시된 내용에 따르면, 최근매출액은 5,944,700,000,000원입니다. - 2024년 3월 15일에 공시된 사업보고서에 따르면, 최근매출액은 다음과 같습니다:   - 8,009,429,911원   - 5,944,667,452원   - 7,907,247,253원   - 5,856,207,475원  ### 삼성전자 최근매출액 정보: - 2025년 7월 31일에 공시된 내용에 따르면, 최근매출액은 300,870,903,000,000원입니다. - 2024년 12월에 공시된 사업보고서에 따르면, 2024년 매출은 300조 8,709억원입니다.  두 기업의 최근매출액을 비교해보면, 삼성전자의 최근매출액이 훨씬 큽니다. 따라서 더 큰 쪽은 삼성전자입니다.  근거:  - 삼성중공업: [exchange_20260323800137]",0,0,1,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.5,0.1667,,9,0,1,0,0,정답,0,1,0,001,answered,1,0,none,closed,compare,,15.19,16.8,140.3,95.0,0.2,5764.1,125.2,17.8,1.1,9153.9,15194.4,0.0,2
G0116,"LIG디펜스앤에어로스페이스와 두산퓨얼셀 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",LIG디펜스앤에어로스페이스|두산퓨얼셀,exchange,"LIG디펜스앤에어로스페이스 (LIG디펜스앤에어로스페이스 3,276,339,508,425 vs 두산퓨얼셀 461,800,000,000)",1,"최근 매출액에 대한 정보를 다음과 같이 정리할 수 있습니다:  ### LIG디펜스앤에어로스페이스 - 최근 매출액: 1,600,344,315,019원 (2026년 3월 18일 공시 기준)  ### 두산퓨얼셀 - 최근 매출액: 411,800,000,000원 (2026년 3월 19일 공시 기준)  비교 결과, LIG디펜스앤에어로스페이스의 최근 매출액이 두산퓨얼셀의 최근 매출액보다 큽니다.  **근거:** - LIG디펜스앤에어로스페이스: [exchange_20260318800600](https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260318800600) - 두산퓨얼셀: [exchange_20260319801422](https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260319801422)",0,0,0,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.0,0.0,,2,0,0,0,0,검색실패,0,1,0,001,answered,1,0,none,closed,compare,,10.68,20.4,132.1,92.6,0.3,5879.3,99.1,25.0,1.1,4524.8,10681.1,0.0,2
G0117,"효성중공업과 HD현대중공업 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",효성중공업|HD현대중공업,exchange,"HD현대중공업 (효성중공업 4,894,979,612,220 vs HD현대중공업 14,486,500,000,000)",1,"최근매출액에 대한 정보는 다음과 같습니다:  1. 효성중공업의 최근매출액:    - 2026년 3월 11일 공시: 4,894,979,612,220원    - 2026년 2월 26일 공시: 4,300,571,503,251원    - 2026년 2월 12일 공시: 4,894,979,612,220원    - 2026년 2월 10일 공시: 4,894,979,612,220원    - 2026년 1월 2일 공시: 4,894,979,612,220원  2. HD현대중공업의 최근매출액:    - 2026년 3월 16일 공시: 14,486,500,000,000원    - 2026년 3월 5일 공시: 14,486,500,000,000원  두 기업의 최근매출액을 비교해보면, HD현대중공업의 최근매출액이 더 큽니다.   따라서, 더 큰 매출액을 가진 기업은 HD현대중공업입니다.  근거: exchange_20260311802668, exchange_20260226801263, exchange_20260212801029, exchange_20260210800044, exchange_20260102800499, exchange_20260316800220, exchange_20260305",0,0,1,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.0,0.0,,3,0,0,0,0,정답,1,1,1,,answered,1,0,none,closed,compare,,13.01,14.8,134.0,93.3,0.2,6540.9,143.7,14.0,0.8,6202.2,13006.3,0.0,2
G0118,"아모레퍼시픽과 한미약품 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",아모레퍼시픽|한미약품,exchange,"아모레퍼시픽 (아모레퍼시픽 4,134,931,512,111 vs 한미약품 1,495,501,575,568)",1,"최근매출액에 대한 정보를 기반으로 답변을 제공하겠습니다:  ### 아모레퍼시픽 - 최근매출액: 4,134,931,512,111원     - 출처: DART, 아모레퍼시픽/단일판매ㆍ공급계약체결/(2024.02.28)단일판매ㆍ공급계약체결, 20240228    ### 한미약품 - 최근매출액: 1,495,501,575,568원     - 출처: DART, 한미약품/단일판매ㆍ공급계약체결/(2026.01.28)단일판매ㆍ공급계약체결, 20260128    두 기업의 최근매출액을 비교했을 때, 한미약품의 최근매출액이 더 큽니다.  **근거**:   - 아모레퍼시픽: exchange_20240228800335   - 한미약품: exchange_20260128800054",0,0,0,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,1.0,1.0,,6,0,0,0,0,검색실패,1,1,1,,answered,1,0,none,closed,compare,,11.1,14.4,122.4,89.4,0.2,6632.1,74.4,20.3,1.5,4216.6,11101.4,0.0,2
G0119,"셀트리온과 HMM 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",셀트리온|HMM,exchange,"HMM (셀트리온 3,557,303,554,371 vs HMM 18,582,770,290,515)",1,"최근 매출액에 대한 정보를 바탕으로 답변을 제공하겠습니다.  ### 셀트리온의 최근 매출액 셀트리온의 최근 매출액은 18,972,026천원으로 확인됩니다. 이는 2023년 12월 기준의 정보입니다.  ### HMM의 최근 매출액 HMM의 경우, 최근 매출액 정보가 다양한 날짜별로 제공되고 있습니다. 가장 최근의 정보는 다음과 같습니다: - 2025년 9월 12일 기준 최근 매출액: 11,700,223,647,913원 - 2025년 5월 27일 기준 최근 매출액: 11,700,223,647,913원 - 2024년 1월 15일 기준 최근 매출액: 13,794,148,401,857원 - 2023년 10월 27일 기준 최근 매출액: 18,582,770,290,515원 - 2023년 4월 28일 기준 최근 매출액: 18,582,770,290,515원  여기서 가장 최근인 2025년 9월 12일 기준 매출액을 선택하여 비교하겠습니다.  ### 비교 - 셀트리온의 최근 매출액: 18,972,026천원 - HMM의 최근 매출액: 11,700,223,647,913원  두 기업의 매출액을 비교했을 때, HMM의 매출액이 훨씬 큽니다.  **결과**: HMM의 최근 매출액이 셀",0,0,0,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.0,0.0,,4,0,1,0,0,답변실패,1,1,1,,answered,1,0,none,closed,compare,,16.11,12.9,113.6,89.6,0.3,7053.3,47.6,19.4,1.2,8804.0,16105.8,0.0,2
G0120,우리기술의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,우리기술,exchange,,0,"정정 내역이 있습니다. 아래는 우리기술의 단일판매ㆍ공급계약체결 공시의 정정 내역입니다:  1. **2023년 2월 3일 공시**    - 정정 사유: 계약금액의 증가    - 정정 전: 계약금액 3,188,500,000원, 매출액 대비 6.12%    - 정정 후: 계약금액 3,508,250,000원, 매출액 대비 6.73%  2. **2026년 2월 10일 공시**    - 정정 사유: 계약금액 변경    - 정정 전: 계약금액 4,399,910,211원, 매출액 대비 8.4%    - 정정 후: 계약금액 4,504,279,117원, 매출액 대비 8.6%  3. **2025년 10월 29일 공시**    - 정정 사유: 계약금액 변경    - 정정 전: 계약금액 49,705,019,547원, 매출액 대비 176.31%    - 정정 후: 계약금액 49,736,073,683원, 매출액 대비 176.42%  4. **2024년 11월 27일 공시**    - 정정 사유: 계약금액의 변경    - 정정 전: 계약금액 4,090,909,091원, 매출액 대비 7.8%    - 정정 후: 계약금액 4,189,318,460원, 매출액 대비 8.0%  위 공시들은 각각",0,0,1,required_any,1,3,3,1.0,,0,0,11,1,0,10,0.0909,0.9091,1.0,0.5,계약(수주)일자 / 계약금액 / 계약상대 / 대규모법인여부 / 시작일 / 종료일 / 체결계약명 / 최근매출액 / 판매공급계약구분 / 판매공급지역,16,0,1,1,1,정답,1,1,1,,answered,1,2,none,mixed,correction_diff,,12.82,490.6,220.2,1436.9,0.1,3624.7,380.6,0.7,1.3,7030.9,12814.9,0.0,3
G0121,삼성E&A의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,삼성E&A,exchange,,0,"정정 내역이 있습니다.   다음은 삼성E&A의 단일판매ㆍ공급계약체결 공시의 정정 사항들입니다:  1. **BAPCO Modernization Program(BMP)**      - **정정 일자**: 2024-01-29      - **정정 사유**: 계약금액, 종료일 변경      - **변경 사항**:        - 계약금액: 1,534,730,639,454 → 1,719,659,644,816        - 종료일: 2024-06-25 → 2025-10-26    2. **기흥 신규 연구라인 (구 용역동 부지)UT동/그린동 골조공사**      - **정정 일자**: 2025-09-26      - **정정 사유**: 계약기간 변경      - **변경 사항**:        - 종료일: 2025-09-30 → 미정 (발주처와 종료일 연장 협의 중)    3. **BAPCO Modernization Program(BMP)**      - **정정 일자**: 2026-01-29      - **정정 사유**: 종료일 변경      - **변경 사항**:        - 종료일: 2025-10-26 → 2026-07-29    4. **[P3 PJT] 1",0,0,1,required_any,1,2,2,1.0,,0,0,11,1,0,10,0.0909,0.9091,0.0,,계약(수주)일자 / 계약금액 / 계약상대 / 대규모법인여부 / 시작일 / 종료일 / 체결계약명 / 최근매출액 / 판매공급계약구분 / 판매공급지역,15,0,1,1,0,정답,1,0,0,,answered,1,0,none,mixed,correction_diff,,17.51,10.4,80.2,49.5,0.1,3507.7,13.6,0.1,0.9,13854.0,17510.4,0.0,1
G0122,대우건설의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,대우건설,exchange,,0,"정정 내역이 있습니다. 아래는 대우건설의 단일판매ㆍ공급계약체결 공시가 정정된 사례들입니다:  1. **청주테크노폴리스 조성공사**    - 최초 공시: 2024년 8월 8일    - 정정 사유: 계약기간 종료일 변경    - 최초 계약금액: 428,249,000,000원    - 최근 매출액 대비 비율: 4.04%    - 계약 상대: 주식회사 청주테크노폴리스    - 판매ㆍ공급지역: 충청북도 청주시 흥덕구 내곡동, 문암동, 송절동, 외북동, 화계동 일원    - 시작일: 2014년 3월 25일    - 종료일: 변경 중 (현재 발주처와 협의 중)  2. **흑석11재정비촉진구역 주택재개발정비사업**    - 최초 공시: 2021년 4월 1일    - 정정 사유: 변경계약 체결    - 최초 계약금액: 450,094,400,000원 → 정정 후 702,291,000,000원    - 최근 매출액 대비 비율: 5.53% → 8.63%    - 계약 상대: 흑석11재정비촉진구역 주택재개발정비사업조합    - 판매ㆍ공급지역: 서울시 동작구 흑석동 304번지 일대  3. **Mozambique LNG Area1**    - 최초 공시: 2020년 12월 22일   ",0,0,1,required_any,1,2,2,1.0,,0,0,11,6,0,5,0.5455,0.4545,0.0,0.0,계약(수주)일자 / 대규모법인여부 / 종료일 / 체결계약명 / 판매공급계약구분,16,0,1,0,0,정답,1,1,0,,answered,1,0,none,mixed,correction_diff,,17.53,9.0,79.8,49.2,0.0,3323.1,13.3,0.1,0.9,14059.4,17531.8,0.0,1
G0123,한화오션의 주요사항보고서 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,한화오션,major,,0,"정정 내역은 있습니다. 아래는 한화오션의 주요사항보고서 중 일부 정정된 내용에 대한 정보입니다:  ### 1. 유상증자결정 (2023년 11월 6일) - **정정 사유**: 최종 발행가액 확정 - **변경된 내용**:   - **자금조달의 목적**:     - 시설자금: 850,000,000,000원에서 570,000,000,000원으로 변경됨     - 운영자금: 450,000,000,000원에서 207,092,415,000원으로 변경됨     - 타법인 증권취득자금: 655,258,175,000원에서 720,000,000,000원으로 변경됨   - **신주 발행가액**:     - 예정발행가 보통주식: 21,850원으로 확정됨     - 확정발행가 보통주식: 16,730원으로 변경됨  ### 2. 유상증자결정 (2023년 5월 8일) - **정정 사유**: 제3자배정 유상증자 신주발행에 관한 이사회 결의 - **변경된 내용**:   - **납입일**: 2023년 5월 23일로 변경됨   - **신주의 배당기산일**: 2023년 1월 1일로 변경됨   - **신주의 상장 예정일**: 2023년 6월 13일로 변경됨  ### 3. 전환사채권 발행결정 (202",0,0,1,required_any,1,3,3,1.0,,0,0,0,0,0,0,,,0.0,,,8,0,1,1,0,정답,1,0,0,,answered,1,0,none,mixed,correction_diff,,12.75,11.2,84.0,47.6,0.1,3299.3,0.0,0.1,0.0,9305.7,12752.1,4.1,1
G0124,한전기술의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,한전기술,exchange,,0,"정정 내역이 있습니다. 한전기술의 단일판매ㆍ공급계약체결 공시 중 정정된 내역에 대해 설명드리겠습니다.  ### 1. 첫 번째 정정 사례 (2023.11.20) - **정정 사유**: 변경계약 체결 - **정정 전**:   - 계약금액: 71,106,750,000원   - 계약기간: 2021.05.07 ~ 2023.11.30   - 매출액대비: 16.47%   - 총 계약금액: 158,015,000,000원 중 당사분 45% - **정정 후**:   - 계약금액: 75,146,989,500원   - 계약기간: 2021.05.07 ~ 2024.06.30   - 매출액대비: 17.41%   - 총 계약금액: 166,993,310,000원 중 당사분 45%  ### 2. 두 번째 정정 사례 (2024.12.23) - **정정 사유**: 추가역무 등에 따른 계약금액 변경 - **정정 전**:   - 계약금액: 27,096,823,900원   - 매출액대비: 6.25%   - 총 계약금액: 29,559,576,500원 중 공동수급사분 2,462,752,600원 제외 - **정정 후**:   - 계약금액: 30,624,449,100원   - 매출액대비: 7.06%   -",0,0,1,required_any,1,2,2,1.0,,0,0,11,3,0,8,0.2727,0.7273,0.0,,계약(수주)일자 / 계약상대 / 대규모법인여부 / 시작일 / 종료일 / 체결계약명 / 최근매출액 / 판매공급계약구분,32,0,1,1,0,정답,1,0,0,,answered,1,0,none,mixed,correction_diff,,19.1,45.0,83.2,592.2,0.0,2802.5,32.0,0.1,0.9,15559.8,19093.7,0.0,1
