id,query,company,doc_group,gold,n_gold,answer,answer_hit,answer_hit_exact,graded_hit,gold_kind,gradeable,required_n,required_matched,required_coverage,required_missing,bonus_n,bonus_matched,n_required,n_covered,n_acknowledged,n_silent,field_coverage,silent_omission_rate,citation_recall,citation_precision,silent_fields,n_answer_numbers,gold_position,evidence_hit,citation_hit,refusal,unit_stated,label,numbers_grounded,has_citation,validation_passed,ungrounded,stopped_at,hcx_calls,retries,thinking,answer_mode,task,error,elapsed_sec,ms_bm25,ms_dense,ms_sparse,ms_fusion,ms_rerank,ms_facts,ms_expand,ms_process,ms_hcx,ms_total,ms_other,n_searches
S028,SK하이닉스의 사업보고서(2023.12)와 사업보고서(2025.12)를 비교했을 때 핵심 사업과 주요 재무지표가 어떻게 변화했는지 설명해줘.,,?,,0,"### 핵심 사업 변화   - **2023년**: 주력 제품은 DRAM, NAND Flash, MCP 등 메모리 반도체였으며, CIS(CMOS 이미지 센서) 및 Foundry 사업 확장 중이었음([EVIDENCE 1](periodic_20240319000684::main::P2::C1)).   - **2025년**: 구체적 사업 내용이 명시되지 않았으나, 기존 메모리 중심 구조는 유지될 것으로 추정됨.    ---  ### 주요 재무지표 변화   #### 2023년 vs 2025년 비교 (단위: 백만원)   | 지표         | 2023년          | 2025년          | |--------------|------------------|------------------| | 매출액       | 27,639,997      | 86,852,117       | | 영업이익     | (4,672,124)     | 44,007,409       | | 당기순이익   | (4,836,170)     | 42,688,817       |  #### 해석   - **매출액**: 2023년 대비 2025년에 **3배 이상 증가**(276조원 → ",0,0,0,required,1,4,0,0.0,"32,765,719 / 97,146,675 / 7,730,313 / 47,206,319",0,0,0,0,0,0,,,1.0,1.0,,11,0,1,1,0,0,답변실패,0,1,0,42.69,answered,1,0,low,open,compare,,24.58,28.3,452.1,96.7,0.2,10876.0,0.0,21.0,0.0,13096.7,24577.0,6.1,2
S029,한미반도체의 사업보고서(2023.12)와 사업보고서(2025.12)를 비교했을 때 핵심 사업과 주요 재무지표가 어떻게 변화했는지 설명해줘.,,?,,0,"### 한미반도체 사업보고서 비교 분석   **(2023년 12월 vs 2025년 12월)**    #### **핵심 사업 변화**   - **2023년**:     - 글로벌 경기 침체 속에서도 **HBM 수요 급증**으로 인한 대규모 수주 성과 창출     - SK하이닉스로부터 **DUAL TC BONDER 장비 1,872억원 규모** 수주 기록    - **2025년**:     - 구체적인 사업 영역 변화에 대한 명시적 언급 없음     - 재무 지표 개선을 통한 안정적 성장 가능성 암시    ---  #### **주요 재무지표 변동**   | 지표         | 2023년 (제44기)          | 2025년 (제46기)               | |--------------|--------------------------|------------------------------| | **매출액**   | 1,590억원                | 5,596억원                    | | **영업이익** | 346억원                  | 2,423억원                   | | **당기순이익**| ",0,0,0,required,1,4,0,0.0,"159,009 / 576,685 / 34,571 / 251,390",0,0,0,0,0,0,,,1.0,1.0,,6,0,1,1,0,1,답변실패,0,1,0,2083 / 2423 / 5596,answered,1,0,low,open,compare,,26.33,16.7,274.8,103.5,0.1,10764.4,0.0,12.8,0.0,15156.8,26332.3,3.1,2
S030,디앤디파마텍이 2025년에 실시한 자금조달 내역을 유형별로 정리해줘.,,?,,0,"디앤디파마텍의 2025년 자금조달 내역은 다음과 같습니다:  ### 1. 전환사채 발행 (2025년 6월 11일) #### 자금 용도별 분류: - **운영자금**: 19,650,000,000원   - **타법인 증권 취득자금**: 14,676,120,000원    #### 상세 내용: - 총 발행금액: 34,326,120,000원 - 사채 종류: 전환사채 (만기 2055년 6월 20일) - 발행방식: 사모 - 이율: 표면이자율 0%, 만기이자율 0% - 자금 사용처: 주로 자회사(Valted Seq, Inc.) 지분 인수를 위한 타법인 증권 취득자금과 운영자금으로 활용  ---  근거: major_20250611000051(C1, C11), major_20250611000057(C2, C5, C7)",0,0,1,required,1,3,3,1.0,,0,0,0,0,0,0,,,1.0,1.0,,3,0,1,1,0,0,정답,1,1,1,,answered,1,0,low,open,summarize,,13.3,578.8,341.9,332.8,0.0,3437.7,0.0,1.0,0.0,8596.8,13293.9,4.8,1
S031,한화오션이 2023년에 실시한 자금조달 내역을 유형별로 정리해줘.,,?,,0,"한화오션의 2023년 자금조달 내역 유형별 정리:  1. **시설자금**:      - 570,000,000,000원      *근거: [EVIDENCE 1, 4]*    2. **운영자금**:      - 207,092,415,000원      *근거: [EVIDENCE 1, 4]*    3. **타법인 증권취득자금**:      - 720,000,000,000원      *근거: [EVIDENCE 1, 4]*    4. **채무상환자금**:      - 141,292,658,080원      *근거: [EVIDENCE 3]*    5. **기타자금**:      - 48,057,256,181원 (한국수출입은행과의 상계)      *근거: [EVIDENCE 2, 5]*    *모든 자료는 2023년 자금조달 활동을 기반으로 함.*   근거: major_20231106000001, major_20230601000238, major_20230523000121, major_20230523000110, major_20230523000113",0,0,0,required,1,3,1,0.3333,"1,497,092,415,000 / 16,730",4,1,0,0,0,0,,,0.3846,1.0,,1,0,1,1,0,0,답변실패,1,1,1,,answered,1,0,low,open,summarize,,19.27,547.4,440.8,62.8,0.1,5669.8,0.0,2.7,0.0,12542.5,19274.0,7.9,1
S032,에스엠이 2023년에 실시한 자금조달 내역을 유형별로 정리해줘.,,?,,0,"에스엠의 2023년 자금조달 내역은 다음과 같습니다:  ### 유상증자 (타법인 증권취득자금) - **목적:** 타법인 증권 취득자금   - **금액:** 111,930,000,000원   - **공시일:** 2023년 2월 24일   - **방식:** 제3자배정증자   - **신주 발행가액:** 91,000원/주   - **발행주식수:** 1,230,000주    #### 근거: - [EVIDENCE 3](major_20230224003382::main::C1): 2023년 2월 24일 유상증자결정 공시   - [EVIDENCE 5](major_20230207000209::main::C1): 2023년 2월 7일 초기 유상증자결정 (후에 일부 변경됨)    추가적인 자금조달 사례나 세부 내용은 현재 제공된 정보 범위 내에서 확인되지 않았습니다.",0,0,0,required,1,4,1,0.25,"105,222,000,000 / 가처분 / 해제",0,0,0,0,0,0,,,0.4,1.0,,3,0,1,1,0,1,답변실패,1,1,1,,answered,1,0,low,open,summarize,,18.93,149.1,191.2,313.6,0.1,3817.6,0.0,2.6,0.0,14453.8,18933.4,5.3,1
S033,SK하이닉스의 2024년 신규시설투자등 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"**SK하이닉스 2024년 신규시설투자등 주요 내용 정리**  ---  ### **1. 청주 M15X 건설 투자 (2024.04.24 공시)**   - **투자구분**: 시설증설   - **투자대상**: 청주 M15X 건설   - **투자금액**: 5,296,200,000,000원   - **자기자본 대비 비율**: 9.90%   - **투자목적**: 선제적 반도체 수요 대응을 위한 차세대 DRAM 생산능력 확장   - **투자기간**: 2024-04-24 ~ 2026-10-30   - **이사회결의일**: 2024-04-24    ---  ### **2. 용인 반도체 클러스터 신규 Fab 건설 투자 (2024.07.26 공시)**   - **투자구분**: 신규시설투자   - **투자대상**: 용인 반도체 클러스터 내 신규 Fab 건설   - **투자금액**: 9,411,500,000,000원   - **자기자본 대비 비율**: 17.59%   - **투자목적**: AI 반도체 수요 대응 및 미래 성장 동력 확보   - **투자기간**: 2024-08-01 ~ 2028-12-31   - **이사회결의일**: 2024-07-26    ---  ### **3. ",0,0,1,required,1,5,5,1.0,,0,0,11,9,0,2,0.8182,0.1818,1.0,0.3333,기타투자판단과관련한중요사항 / 시작일,10,0,1,1,0,0,정답,1,1,1,,answered,1,0,low,open,summarize,,22.04,77.7,78.8,812.3,0.0,576.0,13.7,2.8,0.2,20489.0,22043.9,0.0,1
S034,한미반도체의 2025년 신규시설투자등 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"### 한미반도체 2025년 신규시설투자등 공시 요약   **(공시일: 2025년 6월 20일)**    #### **기본 정보**   - **투자구분**: 신규시설투자   - **투자대상**: 한미반도체 7공장   - **투자목적**: 차세대 프리미엄 HBM 생산 대응을 위한 **하이브리드 본더 전용 공장 건축**    ---  #### **재무적 영향**   - **투자금액**: 28,480,000,000원 (VAT 포함)   - **자기자본**: 540,887,863,389원 (**2024년 말 연결재무제표 기준**)   - **자기자본 대비 비율**: 5.26%   - **대규모 법인 여부**: 해당 없음    ---  #### **투자 일정**   - **시작일**: 2025년 8월 1일   - **종료일**: 2026년 11월 30일   - **이사회 결의일**: 2025년 6월 20일    ---  #### **기타 중요 사항**   1. 투자금액 및 기간은 공사 진행 경과 및 경영 환경 변화에 따라 변동 가능   2. 자기자본은 **K-IFRS 기준 2024년 말 연결재무제표** 반영    ---  ### **참고: 2025년 주요 공급계약 현",0,0,1,required,1,5,5,1.0,,0,0,11,10,0,1,0.9091,0.0909,1.0,0.25,기타투자판단과관련한중요사항,7,0,1,1,0,0,정답,1,1,1,,answered,1,0,low,open,summarize,,18.26,14.3,261.1,361.6,0.0,807.2,54.6,1.1,0.1,16806.0,18253.1,0.0,1
S035,LG이노텍의 2024년 신규시설투자등 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"**LG이노텍 2024년 신규시설투자등 주요 내용**  1. **투자구분**:      - 신규시설투자      *(공시 ID: exchange_20240220800842 & exchange_20241121800444)*    2. **투자대상**:      - 광학솔루션사업부 시설투자      *(공시 ID: exchange_20240220800842 & exchange_20241121800444)*    3. **투자금액(원)**:      - 2월 20일 공시: 383,000,000,000      - 11월 21일 공시: 375,900,000,000      *(공시 ID: exchange_20240220800842 & exchange_20241121800444)*    4. **자기자본(원)**:      - 2월 20일 공시: 4,265,792,959,339 (2022년말 기준)      - 11월 21일 공시: 4,714,574,536,068 (2023년말 기준)      *(공시 ID: exchange_20240220800842 & exchange_20241121800444)*    5. **자기자본대비(%)**:      - 2월 20일 공시",0,0,1,required,1,5,5,1.0,,0,0,11,4,0,7,0.3636,0.6364,1.0,0.5,기타투자판단과관련한중요사항 / 시작일 / 이사회결의일 / 종료일 / 투자구분 / 투자대상 / 투자목적,6,0,1,1,0,0,정답,1,1,1,,answered,1,0,low,open,summarize,,18.35,349.4,380.3,354.2,0.0,417.2,254.7,5.7,0.1,16838.4,18349.7,0.0,1
S036,레인보우로보틱스의 2024년 신규시설투자등 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"### 레인보우로보틱스 2024년 주요 투자 및 계약 내용 요약  #### 1. **국책과제 참여 (민군겸용 기술개발사업)**   - **사업명**: 다중임무용 다족형 로봇의 통합운동제어 기술개발   - **수행기간**: 2022.06.01 ~ 2027.05.31   - **총 사업비**: 14,904,338,000원     - **정부출연금**: 12,124,000,000원     - **기업부담금**: 2,780,338,000원 (당사 현금 200,135,000원 + 현물 1,801,200,000원)   - **자기자본(연결)**: 47,887,486,275원   - **자기자본대비 정부출연금 비율**: 13.04%    ---  #### 2. **주요 판매공급계약**   **(1) 로봇 주방자동화 사업**   - **계약상대방**: ㈜엣눅하다   - **계약금액**: 1,500,001,800원 (매출액 대비 11%)   - **기간**: 2023-12-20 ~ 2024-12-31    **(2) 중·고궤도 광학감시시스템 개발**   - **계약상대방**: 조달청(수요기관: 한국천문연구원)   - **계약금액**: 7,830,000,000원 (매출액 대비",0,0,0,required,1,5,0,0.0,"27,850,000,000 / 21.3 / 2024-05-16 / 2025-12-15 / 사옥",0,0,11,2,0,9,0.1818,0.8182,0.0,,기타투자판단과관련한중요사항 / 대규모법인여부 / 시작일 / 이사회결의일 / 종료일 / 투자구분 / 투자금액 / 투자대상 / 투자목적,14,0,0,0,1,0,거부(검색실패),1,0,0,,answered,1,2,low,open,summarize,,23.22,359.6,495.2,1552.0,0.1,2328.5,286.6,2.8,0.7,18457.6,23214.5,0.0,3
S037,두산로보틱스의 2025년 투자판단관련주요경영사항 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"### 두산로보틱스 2025년 투자판단 관련 주요경영사항 요약   **1. 이사회결의일(결정일)**: 2025-02-05    **2. 제목**: 자동차 제조용 협동 로봇 판매를 위한 양해각서(MOU) 체결    **3. 주요내용**:   - **상대방**: 태국 소재 로보틱스 솔루션 개발 전문기업 **VRNJ Co., Ltd.**   - **계약 규모**: 협동 로봇 총 **300대** 공급 예정   - **판매 대상 제조공정**:     - Parts Finishing     - Palletizing     - Injection/Inspection     - Pick & Place   - **계약 기간**: **2025년 2월 5일 ~ 2026년 12월 31일**   - **기타 사항**:     - 본 계약은 **MOU(양해각서)**로서 법적 구속력이 없음.     - 1차 PO 발주서(**협동로봇 60대**)는 이미 수령 완료됨.    ---  **근거**: report_id(exchange_20250205800058)  한계: 확인되지 않은 필수 항목: 주요내용",0,0,1,required,1,4,4,1.0,,0,0,3,1,0,2,0.3333,0.6667,1.0,1.0,이사회결의일(결정일)또는사실확인일 / 주요내용,1,0,1,1,1,0,정답,1,1,1,,answered,1,2,low,open,summarize,,13.36,86.7,357.9,1303.0,0.0,573.1,6.9,5.0,0.1,11028.0,13357.4,0.0,3
S038,LG에너지솔루션의 2023년 투자판단관련주요경영사항 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,required,1,3,0,0.0,FEPS / 19GWh / 2024년,0,0,3,0,0,3,0.0,1.0,0.0,,이사회결의일(결정일)또는사실확인일 / 제목 / 주요내용,0,0,0,0,1,,거부(검색실패),0,0,0,,abstention_gate,0,2,,open,summarize,,1.46,133.7,215.5,1107.5,0.0,0.0,58.9,0.0,0.0,,1458.6,0.0,3
