id,query,company,doc_group,gold,n_gold,answer,answer_hit,answer_hit_exact,graded_hit,gold_kind,gradeable,required_n,required_matched,required_coverage,required_missing,bonus_n,bonus_matched,n_required,n_covered,n_acknowledged,n_silent,field_coverage,silent_omission_rate,citation_recall,citation_precision,silent_fields,n_answer_numbers,gold_position,evidence_hit,citation_hit,refusal,unit_stated,label,numbers_grounded,has_citation,validation_passed,ungrounded,stopped_at,hcx_calls,retries,thinking,answer_mode,task,error,elapsed_sec,ms_bm25,ms_dense,ms_sparse,ms_fusion,ms_rerank,ms_facts,ms_expand,ms_process,ms_hcx,ms_total,ms_other,n_searches
G0022,삼성바이오로직스의 2025년 11월 [기재정정]단일판매ㆍ공급계약체결에 기재된 최근매출액은 얼마인가?,삼성바이오로직스,exchange,"535,805,801,067",1,"최근매출액은 464,629,334,143원입니다.  근거: exchange_20251127800584::main::C1",0,0,0,value,1,0,0,,,0,0,0,0,0,0,,,0.0,0.0,,1,0,1,1,0,1,답변실패,1,1,0,,answered,1,0,none,closed,lookup,,4.8,363.9,422.8,553.0,0.1,2115.8,0.0,0.6,0.0,1341.8,4802.3,4.4,1
G0026,현대건설의 2024년 05월 [기재정정]단일판매ㆍ공급계약체결에 기재된 최근매출액은 얼마인가?,현대건설,exchange,"21,239,081,840,150",1,"현대건설의 2024년 05월 [기재정정]단일판매ㆍ공급계약체결에 기재된 최근매출액은 다음과 같습니다:  1. 사우디 아미랄 (Amiral) 프로젝트 PKG #1,4: 21,239,081,840,150원 2. 환호근린공원 공동주택 신축공사: 16,970,859,431,638원 3. 사우디 Marjan Increment Program PKG #12 (Flare and Piperack): 16,730,894,460,022원 4. 싱가포르 Tuas Terminal Phase 2 매립공사: 18,825,014,316,041원 5. 사우디 Marjan Increment Program PKG #6 (Onshore Oil Facilities): 16,730,894,460,022원  위 정보는 각 계약별 최근매출액을 나타내며, 각각의 계약에 대해 다른 최근매출액이 기재되어 있습니다. 따라서, 요청하신 정보에 대한 정확한 답변을 제공하기 위해서는 어떤 계약에 대한 정보를 원하는지 구체적으로 알려주시면 감사하겠습니다.   근거: exchange_20240524800345, exchange_20240528800193, exchange_20240611800517, exchange_2",1,0,1,value,1,0,0,,,0,0,0,0,0,0,,,1.0,0.2,,4,1,1,1,0,0,정답,1,1,0,,answered,1,0,none,closed,lookup,,8.89,140.1,222.5,852.7,0.1,2624.6,0.0,1.3,0.0,5045.4,8892.5,5.9,1
G0032,현대건설의 2023년 11월 [기재정정]단일판매ㆍ공급계약체결(자율공시)에 기재된 최근매출액은 얼마인가?,현대건설,exchange,"18,825,014,316,041",1,"현대건설의 2023년 11월 [기재정정]단일판매ㆍ공급계약체결(자율공시)에 기재된 최근매출액은 21,239,081,840,150원 입니다.  근거: exchange_20231108800059::main::C1",0,0,0,value,1,0,0,,,0,0,0,0,0,0,,,0.0,0.0,,1,0,1,1,0,1,답변실패,1,1,0,,answered,1,0,none,closed,lookup,,5.03,66.3,111.7,745.0,0.0,2252.0,0.0,0.7,0.0,1844.2,5029.8,9.9,1
G0042,OCI홀딩스의 2024년 01월 주요사항보고서(유상증자결정)에 기재된 1개월평균은 얼마인가?,OCI홀딩스,major,"37,690",1,"1개월평균: 37,690원   근거: report_id(major_20240112000560)",1,1,1,value,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,1,1,1,1,0,1,정답,1,1,0,,answered,1,0,none,closed,calculate,,5.4,80.0,104.1,474.8,0.0,3513.7,4.0,0.8,1.2,1217.4,5402.2,6.2,1
G0051,레인보우로보틱스의 2025년 12월 [기재정정]신규시설투자등에 기재된 자기자본대비는 얼마인가?,레인보우로보틱스,exchange,21.8,1,레인보우로보틱스의 2025년 12월 [기재정정]신규시설투자등에 기재된 자기자본대비는 21.8%입니다.  근거: report_id(exchange_20251205900454),1,1,1,value,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,1,1,1,1,0,1,정답,1,1,0,,answered,1,0,none,closed,lookup,,2.55,42.9,105.7,615.5,0.0,379.3,21.3,5.0,0.0,1397.0,2547.1,0.0,1
G0052,한화에어로스페이스의 2025년 05월 [기재정정]주요사항보고서(유상증자결정)에 기재된 1주당액면가액은 얼마인가?,한화에어로스페이스,major,"5,000",1,필수 항목([기재정정]주요사항보고서)을 공시 근거에서 확인할 수 없어 답변하지 않습니다.,0,0,0,value,1,0,0,,,0,0,2,1,0,1,0.5,0.5,0.0,,1주당액면가액,0,0,1,0,1,,거부(근거있음),0,0,0,,abstention_gate,0,2,,closed,lookup,,18.24,58.3,268.9,186.4,0.1,17715.4,33.3,1.5,0.5,,18237.2,0.0,3
G0091,"SK텔레콤과 KB금융 중, 각각 공시한 주요사항보고서에 기재된 순자산액은 얼마이며 더 큰 쪽은 어느 기업인가?",SK텔레콤|KB금융,major,"KB금융 (SK텔레콤 10,383,381,596,517 vs KB금융 25,042,075,532,026)",1,"순자산액 비교 결과는 다음과 같습니다:  - SK텔레콤 순자산액: 10,383,381,596,517원 (2023년 7월 27일 공시) - KB금융 순자산액:    - 24,935,237원 (2026년 2월 5일 공시)   - 24,988,558원 (2025년 7월 24일 공시)   - 24,988,558원 (2025년 4월 25일 공시)   - 24,988,557,604,121원 (2025년 2월 5일 공시)   - 25,042,075,532,026원 (2024년 10월 24일 공시)   - 25,042,075,532,026원 (2024년 7월 23일 공시)  SK텔레콤의 순자산액이 KB금융의 모든 순자산액보다 큽니다. 따라서 더 큰 순자산액을 가진 기업은 SK텔레콤입니다.  근거: report_id(major_20230727000001), report_id(major_20260205000367), report_id(major_20250724000324), report_id(major_20250425000885), report_id(major_20250205000299), report_id(major_20241024000237), report_id(major",0,0,0,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,0.5,0.1429,,5,0,1,1,0,1,답변실패,1,1,1,,answered,1,0,none,closed,compare,,20.94,1356.1,677.9,571.3,0.1,12525.4,42.6,5.3,0.6,5788.0,20943.1,0.0,2
G0092,"NC와 케이티 중, 각각 공시한 주요사항보고서에 기재된 순자산액은 얼마이며 더 큰 쪽은 어느 기업인가?",NC|케이티,major,"케이티 (NC 3,268,451,756,186 vs 케이티 15,043,539,704,920)",1,"NC의 순자산액은 3,268,451,756,186원이며, 케이티의 순자산액은 14,453,140,440,769원입니다. 따라서 순자산액이 더 큰 기업은 케이티입니다.  근거: major_20240509000521, major_20260210000397",0,0,0,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,0.5,0.5,,2,0,1,1,0,1,답변실패,1,1,1,,answered,1,0,none,closed,compare,,17.26,1348.6,865.6,294.7,0.2,12718.5,19.9,6.0,0.6,2019.8,17263.8,0.0,2
G0093,"OCI홀딩스와 아모레퍼시픽 중, 각각 공시한 주요사항보고서에 기재된 순자산액은 얼마이며 더 큰 쪽은 어느 기업인가?",OCI홀딩스|아모레퍼시픽,major,"아모레퍼시픽 (OCI홀딩스 2,286,291 vs 아모레퍼시픽 5,264,930,130,274)",1,"순자산액 비교 결과는 다음과 같습니다:  - OCI홀딩스의 순자산액: 2,286,291원 (2026년 2월 11일 공시 기준) - 아모레퍼시픽의 순자산액: 4,791,758,457,858원 (2026년 3월 9일 공시 기준)  따라서, 아모레퍼시픽의 순자산액이 OCI홀딩스의 순자산액보다 큽니다.  근거:  - OCI홀딩스 순자산액: major_20260211000644 - 아모레퍼시픽 순자산액: major_20260309001389",0,0,0,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,0.5,0.5,,2,0,1,1,0,1,답변실패,1,1,1,,answered,1,0,none,closed,compare,,16.6,652.0,359.5,145.8,0.1,12249.6,28.9,2.6,0.8,3175.0,16600.0,0.0,2
G0103,"기아와 메리츠금융지주 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",기아|메리츠금융지주,major,"기아 (기아 28,279,363 vs 메리츠금융지주 2,011,784)",1,"기아의 자기주식 취득금액 한도는 다음과 같습니다: - 2025년 7월 25일 공시: 27,929,363백만원 - 2025년 3월 14일 공시: 28,279,363백만원 - 2024년 1월 25일 공시: 19,837,144백만원 - 2023년 1월 27일 공시: 19,631,468백만원  메리츠금융지주의 자기주식 취득금액 한도는 다음과 같습니다: - 2026년 3월 26일 공시: 1,682,947백만원 - 2026년 2월 9일 공시: 657,473백만원 - 2025년 8월 20일 공시: 1,360,866백만원 - 2025년 3월 26일 공시: 1,912,262백만원 - 2024년 9월 25일 공시: 1,511,784백만원 - 2024년 4월 22일 공시: 2,011,784백만원 - 2023년 9월 21일 공시: 245,004백만원 - 2023년 3월 17일 공시: 652,800백만원  비교 결과, 기아의 자기주식 취득금액 한도가 메리츠금융지주의 것보다 큽니다. 따라서 더 큰 쪽은 기아입니다.  근거:  - 기아 자기주식취득금액한도: 27,929,363 (major_20250725000473), 28,279,363 (major_20250314001646), 19",0,0,1,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,0.1667,,12,0,1,1,0,1,정답,1,1,1,,answered,1,0,none,closed,compare,,21.29,717.8,645.7,468.8,0.1,10176.1,68.0,3.2,0.6,9252.8,21288.7,0.0,2
G0104,"삼성전자와 이마트 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",삼성전자|이마트,major,"삼성전자 (삼성전자 234,066,285,488,714 vs 이마트 4,904,005,163,546)",1,"삼성전자의 자기주식 취득금액 한도는 다음과 같습니다: - 234,066,285,488,714원 (2026년 3월 18일 공시) - 206,164,821,025,794원 (2026년 1월 29일 공시) - 208,584,779,901,622원 (2026년 1월 7일 공시) - 217,358,264,978,026원 (2025년 7월 8일 공시) - 225,001,751,268,159원 (2025년 2월 18일 공시) - 206,038,109,218,776원 (2024년 11월 18일 공시)  이마트의 자기주식 취득금액 한도는 다음과 같습니다: - 3,821,532,706,997원 (2026년 1월 20일 공시) - 3,821,532,436,307원 (2025년 7월 17일 공시) - 4,904,005,163,546원 (2025년 1월 20일 공시) - 4,904,005,114,026원 (2024년 7월 18일 공시)  비교 결과, 삼성전자의 자기주식 취득금액 한도가 이마트의 것보다 큽니다.   근거: major_20260318001062, major_20260129000003, major_20260107000715, major_20250708000011, maj",0,0,0,compare_no_verdict,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,0.2,,10,0,1,1,0,1,답변실패,1,1,1,,answered,1,0,none,closed,compare,,20.18,614.9,705.2,118.3,0.1,11889.6,22.9,3.0,4.4,6832.3,20180.2,0.0,2
G0106,"하나금융지주와 크래프톤 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",하나금융지주|크래프톤,major,"크래프톤 (하나금융지주 3,428,303 vs 크래프톤 3,667,889,548,515)",1,"하나금융지주의 자기주식 취득금액 한도와 크래프톤의 자기주식 취득금액 한도를 비교한 결과는 다음과 같습니다:  - 하나금융지주 자기주식취득금액한도:    - 2,054,270원 (2026년 1월 30일 공시)    - 크래프톤 자기주식취득금액한도:    - 3,667,889,548,515원 (2026년 2월 9일 공시)  비교 결과, 크래프톤의 자기주식 취득금액 한도가 하나금융지주보다 큽니다.  근거: report_id(major_20260130000357), report_id(major_20260209000388)",0,0,0,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,0.0,0.0,,2,0,1,1,0,1,답변실패,1,1,1,,answered,1,0,none,closed,compare,,16.93,964.7,686.9,479.3,0.1,11281.2,47.2,6.7,0.5,3496.6,16934.0,0.0,2
G0107,"KB금융과 하이브 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",KB금융|하이브,major,"KB금융 (KB금융 3,042,178,048,322 vs 하이브 602,541,960,605)",1,"KB금융의 자기주식 취득금액 한도는 3,152,769백만원(3,152,769,000,000원)이고, 하이브의 자기주식 취득금액 한도는 602,541,960,605원입니다. 따라서 자기주식 취득금액 한도가 더 큰 기업은 하이브입니다.  근거: report_id(major_20260205000367), report_id(major_20260212001232)",0,0,0,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,0.5,0.5,,3,0,1,1,0,1,답변실패,0,1,0,3152769000000,answered,1,0,none,closed,compare,,14.71,471.1,390.3,121.9,0.1,11269.7,12.8,2.0,0.8,2437.4,14714.5,8.3,2
G0112,"한국항공우주와 한전기술 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",한국항공우주|한전기술,exchange,"한국항공우주 (한국항공우주 3,819,344,382,446 vs 한전기술 755,483,850,812)",1,"최근매출액에 대한 정보를 제공하겠습니다:  ### 한국항공우주 - 2024년 1분기 매출액: 734,171백만원 - 2023년 연간 매출액: 3,798,361백만원  ### 한전기술 - 2026년 1월 9일 공시된 최근매출액: 490,192,813,674원 - 2025년 7월 29일 공시된 최근매출액: 553,362,978,020원  두 기업의 최근매출액을 비교했을 때, 한전기술의 최근매출액이 더 큽니다.   따라서 더 큰 쪽은 **한전기술**입니다.  근거:  - 한국항공우주 2024년 1분기 매출액: [EVIDENCE 1]  - 한국항공우주 2023년 연간 매출액: [EVIDENCE 3]  - 한전기술 2026년 1월 9일 공시된 최근매출액: [EVIDENCE 2]  - 한전기술 2025년 7월 29일 공시된 최근매출액: [EVIDENCE 4]",0,0,0,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.0,,,4,0,0,0,0,1,검색실패,1,0,0,,answered,1,0,none,closed,compare,,18.12,653.3,680.3,115.1,0.3,11607.8,329.9,16.1,1.1,5035.1,18122.0,0.0,2
G0113,"현대로템과 현대오토에버 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",현대로템|현대오토에버,exchange,"현대로템 (현대로템 4,376,597,856,611 vs 현대오토에버 3,713,617,277,000)",1,"최근매출액에 대한 정보는 아래와 같습니다:  - 현대로템: 3,587,382,453,001원 (2024년 8월 26일 공시) - 현대오토에버: 3,713,617,277,000원 (2025년 11월 28일 공시)  두 기업 중 더 큰 최근매출액을 기록한 기업은 현대오토에버입니다.  근거: exchange_20240826800037, exchange_20251128800125",0,0,0,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.0,0.0,,2,0,1,0,0,1,답변실패,1,1,1,,answered,1,0,none,closed,compare,,15.49,689.4,289.5,119.2,0.2,11668.5,238.3,22.9,1.2,2690.2,15490.6,0.0,2
G0114,"JYP Ent와 파마리서치 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",JYP Ent|파마리서치,exchange,"JYP Ent (JYP Ent 4,372,265,000,000 vs 파마리서치 87,729,923,989)",1,"최근매출액에 대한 정보를 찾지 못했습니다. 제공된 근거로는 확인할 수 없습니다.   근거: report_id(periodic_20251114002061), report_id(periodic_20250317000758), report_id(periodic_20251114002061::main::P16::C10)",0,0,0,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.0,0.0,,0,0,1,0,1,0,거부(근거있음),1,1,1,,answered,1,0,none,closed,compare,,14.57,999.9,508.3,108.7,0.2,10658.9,286.6,28.2,1.6,2249.9,14567.2,0.0,2
G0115,"삼성중공업과 삼성전자 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",삼성중공업|삼성전자,exchange,"삼성전자 (삼성중공업 9,903,100,000,000 vs 삼성전자 300,870,903,000,000)",1,"최근매출액 비교 결과는 다음과 같습니다:  - 삼성중공업: 9조 9,031억원 (9,903,100,000,000원) - 삼성전자: 300조 8,709억원 (300,870,903,000,000원)  따라서, 최근매출액이 더 큰 기업은 삼성전자입니다.  근거: exchange_20260323800137, exchange_20250731800028",0,0,1,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.5,0.5,,5,0,1,0,0,1,정답,1,1,1,,answered,1,0,none,closed,compare,,12.85,29.3,231.5,121.4,0.2,9996.2,126.7,19.8,1.6,2434.9,12846.6,0.0,2
G0116,"LIG디펜스앤에어로스페이스와 두산퓨얼셀 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",LIG디펜스앤에어로스페이스|두산퓨얼셀,exchange,"LIG디펜스앤에어로스페이스 (LIG디펜스앤에어로스페이스 3,276,339,508,425 vs 두산퓨얼셀 461,800,000,000)",1,"최근매출액 비교 결과는 다음과 같습니다:  - LIG디펜스앤에어로스페이스의 최근매출액: 1조 6,003억원(1,600,344,315,019원) - 두산퓨얼셀의 최근매출액: 4,118억원(411,800,000,000원)  비교 결과, LIG디펜스앤에어로스페이스의 최근매출액이 두산퓨얼셀의 최근매출액보다 큽니다.  근거: exchange_20260318800600(LIG디펜스앤에어로스페이스), exchange_20260319801422(두산퓨얼셀)",0,0,0,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.0,0.0,,4,0,0,0,0,1,검색실패,1,1,1,,answered,1,0,none,closed,compare,,16.58,1158.6,519.3,133.1,0.3,11397.9,690.7,24.3,1.3,3328.5,16582.4,0.0,2
G0117,"효성중공업과 HD현대중공업 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",효성중공업|HD현대중공업,exchange,"HD현대중공업 (효성중공업 4,894,979,612,220 vs HD현대중공업 14,486,500,000,000)",1,"최근매출액 비교 결과는 다음과 같습니다:  - 효성중공업의 최근매출액은 4조 8,949억원(4,894,979,612,220원)입니다. - HD현대중공업의 최근매출액은 14조 4,865억원(14,486,500,000,000원)입니다.  두 기업의 최근매출액을 비교했을 때, HD현대중공업의 최근매출액이 더 큽니다.   근거:  - 효성중공업 최근매출액: [exchange_20260311802668](https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260311802668)  - HD현대중공업 최근매출액: [exchange_20260316800220](https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260316800220)",0,0,1,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.0,0.0,,4,0,0,0,0,1,정답,0,1,0,001,answered,1,0,none,closed,compare,,19.0,1456.5,572.5,118.8,0.2,12506.6,372.0,13.2,0.9,4320.8,19001.5,0.0,2
G0118,"아모레퍼시픽과 한미약품 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",아모레퍼시픽|한미약품,exchange,"아모레퍼시픽 (아모레퍼시픽 4,134,931,512,111 vs 한미약품 1,495,501,575,568)",1,"최근매출액은 아모레퍼시픽이 4조 1,349억원(4,134,931,512,111원), 한미약품이 1조 4,955억원(1,495,501,575,568원)으로, 아모레퍼시픽이 더 큽니다.  근거: report_id(exchange_20240228800335), report_id(exchange_20260128800054)",0,0,0,compare_no_verdict,1,0,0,,,0,0,2,2,0,0,1.0,0.0,1.0,1.0,,4,0,0,0,0,1,검색실패,1,1,1,,answered,1,0,none,closed,compare,,15.44,614.1,263.6,113.5,0.2,11975.7,203.1,21.6,1.5,2445.5,15441.6,0.0,2
G0119,"셀트리온과 HMM 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",셀트리온|HMM,exchange,"HMM (셀트리온 3,557,303,554,371 vs HMM 18,582,770,290,515)",1,"최근 매출액에 대한 정보를 제공하겠습니다:  ### 셀트리온 - 최근 매출액: 18,972,026원     - 근거: [report_id: periodic_20250317000929, periodic_20240318000913]  ### HMM - 최근 매출액: 11,700,223,647,913원     - 근거: [report_id: exchange_20250912800061]  두 기업의 최근 매출액을 비교했을 때, HMM의 매출액이 셀트리온의 매출액보다 큽니다.  **답변**: 셀트리온의 최근 매출액은 18,972,026원이며, HMM의 최근 매출액은 11,700,223,647,913원입니다. 따라서 더 큰 매출액을 가진 기업은 HMM입니다.  근거: [report_id: periodic_20250317000929, periodic_20240318000913, exchange_20250912800061]",0,0,0,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.0,0.0,,1,0,1,0,0,1,답변실패,1,1,1,,answered,1,0,none,closed,compare,,16.92,593.8,353.4,96.7,0.3,11694.0,273.4,23.2,1.6,4132.2,16914.5,0.0,2
G0120,우리기술의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,우리기술,exchange,,0,"정정 내역이 있습니다. 아래는 우리기술의 단일판매ㆍ공급계약체결 공시의 정정 내역입니다:  1. **2023년 2월 3일 공시**:      - 정정 사유: 계약금액의 증가      - 정정 전: 계약금액 3,188,500,000원, 매출액 대비 6.12%      - 정정 후: 계약금액 3,508,250,000원, 매출액 대비 6.73%    2. **2026년 2월 10일 공시**:      - 정정 사유: 계약금액 변경      - 정정 전: 계약금액 4,399,910,211원, 매출액 대비 8.4%      - 정정 후: 계약금액 4,504,279,117원, 매출액 대비 8.6%    3. **2025년 10월 29일 공시**:      - 정정 사유: 계약금액 변경      - 정정 전: 계약금액 49,705,019,547원, 매출액 대비 176.31%      - 정정 후: 계약금액 49,736,073,683원, 매출액 대비 176.42%    4. **2024년 11월 27일 공시**:      - 정정 사유: 계약금액 변경      - 정정 전: 계약금액 4,090,909,091원, 매출액 대비 7.8%      - 정정 후: 계약금액 4,189",0,0,1,required_any,1,3,3,1.0,,0,0,11,1,0,10,0.0909,0.9091,1.0,0.5,계약(수주)일자 / 계약금액 / 계약상대 / 대규모법인여부 / 시작일 / 종료일 / 체결계약명 / 최근매출액 / 판매공급계약구분 / 판매공급지역,16,0,1,1,1,0,정답,1,1,1,,answered,1,2,none,mixed,correction_diff,,17.6,576.6,361.1,1969.7,0.1,6860.3,430.9,2.9,1.7,7793.3,17597.5,0.0,3
G0121,삼성E&A의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,삼성E&A,exchange,,0,"예, 삼성E&A의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있습니다. 아래는 일부 정정된 공시들의 내용입니다:  ### EVIDENCE 1: BAPCO Modernization Program(BMP) 프로젝트 - **정정 사유**: 계약금액, 종료일 변경 - **정정 전**:   - 계약금액: 1,534,730,639,454원   - 종료일: 2024-06-25 - **정정 후**:   - 계약금액: 1,719,659,644,816원   - 종료일: 2025-10-26  ### EVIDENCE 2: 기흥 신규 연구라인 (구 용역동 부지)UT동/그린동 골조공사 - **정정 사유**: 계약기간 변경 - **정정 전**:   - 종료일: 2025-09-30 - **정정 후**:   - 종료일: 현재 발주처와 종료일 연장 협의 중으로 완료 후 재공시 예정  ### EVIDENCE 3: BAPCO Modernization Program(BMP) 프로젝트 - **정정 사유**: 종료일 변경 - **정정 전**:   - 종료일: 2025-10-26 - **정정 후**:   - 종료일: 2026-07-29  ### EVIDENCE 4: [P3 PJT] 154kV 골조공사",0,0,1,required_any,1,2,2,1.0,,0,0,11,1,0,10,0.0909,0.9091,0.0,,계약(수주)일자 / 계약금액 / 계약상대 / 대규모법인여부 / 시작일 / 종료일 / 체결계약명 / 최근매출액 / 판매공급계약구분 / 판매공급지역,13,0,1,1,0,0,정답,1,0,0,,answered,1,0,none,mixed,correction_diff,,20.33,20.8,175.9,64.5,0.1,6110.8,8.8,2.9,1.4,13939.0,20325.4,1.2,1
G0122,대우건설의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,대우건설,exchange,,0,"정정 내역이 있습니다. 대우건설의 단일판매ㆍ공급계약체결 공시가 여러 차례 정정되었으며, 아래는 그 중 일부 사례입니다.  ### 1. 청주테크노폴리스 조성공사 - **정정일자**: 2026-03-31 - **정정사유**: 계약기간 종료일 변경 - **정정전**: 종료일 2026-03-31 - **정정후**: 종료일 -  ### 2. 흑석11재정비촉진구역 주택재개발정비사업 - **정정일자**: 2026-02-12 - **정정사유**: 변경계약 체결 - **정정전**:   - 계약금액: 450,094,400,000원   - 매출액대비: 5.53% - **정정후**:   - 계약금액: 702,291,000,000원   - 매출액대비: 8.63%  ### 3. Mozambique LNG Area1 - **정정일자**: 2025-11-21 - **정정사유**: 변경계약 체결 - **정정전**:   - 계약금액: 659,439,855,000원   - 매출액대비: 7.62% - **정정후**:   - 계약금액: 707,892,655,000원   - 매출액대비: 8.18% - **정정전**: 종료일 2028-06-29 - **정정후**: 종료일 2028-10-17  ###",0,0,1,required_any,1,2,2,1.0,,0,0,11,2,0,9,0.1818,0.8182,0.0,0.0,계약(수주)일자 / 계약상대 / 대규모법인여부 / 시작일 / 종료일 / 체결계약명 / 최근매출액 / 판매공급계약구분 / 판매공급지역,16,0,1,0,0,0,정답,1,1,0,,answered,1,0,none,mixed,correction_diff,,19.71,23.2,216.2,60.9,0.0,5629.5,11.8,5.7,0.8,13763.4,19706.5,0.0,1
G0123,한화오션의 주요사항보고서 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,한화오션,major,,0,"정정 내역이 있습니다.   다음은 한화오션의 주요사항보고서 중 일부 정정된 내용에 대한 정보입니다:  ### 1. 주요사항보고서(유상증자결정) #### 최초 공시 (2023년 8월 23일): - 자금조달의 목적:   - 시설자금: 850,000,000,000원   - 운영자금: 450,000,000,000원   - 타법인 증권취득자금: 700,000,925,000원 - 신주 발행가액:   - 보통주식 예정발행가: 22,350원   - 확정예정일: 2023년 11월 03일  #### 정정 공시 (2023년 11월 6일): - 자금조달의 목적:   - 시설자금: 570,000,000,000원   - 운영자금: 207,092,415,000원   - 타법인 증권취득자금: 720,000,000,000원 - 신주 발행가액:   - 보통주식 확정발행가: 16,730원   - 보통주식 예정발행가: 21,850원   - 확정예정일: 2023년 11월 03일  ### 2. 주요사항보고서(유상증자결정) (2023년 5월 8일) #### 최초 공시 (2022년 9월 26일): - 납입일: 미정 - 신주의 배당기산일: 미정 - 신주의 상장 예정일: 미정  #### 정정 공시 (20",0,0,1,required_any,1,3,3,1.0,,0,0,0,0,0,0,,,1.0,0.4,,9,0,1,1,0,0,정답,1,1,1,,answered,1,0,none,mixed,correction_diff,,13.56,61.1,432.3,76.8,0.1,5668.1,0.0,3.4,0.0,11351.1,17598.9,6.0,1
G0124,한전기술의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,한전기술,exchange,,0,"정정 내역이 있습니다. 한전기술의 단일판매ㆍ공급계약체결 공시가 정정된 내역은 다음과 같습니다:  1. **2023년 11월 20일 공시**      - 정정 사유: 변경계약 체결      - 계약금액: 71,106,750,000원에서 75,146,989,500원으로 변경      - 계약기간: 2021.05.07 ~ 2023.11.30에서 2021.05.07 ~ 2024.06.30으로 변경    2. **2024년 12월 23일 공시**      - 정정 사유: 추가역무 등에 따른 계약금액 변경      - 계약금액: 27,096,823,900원에서 30,624,449,100원으로 변경    3. **2024년 5월 31일 공시**      - 정정 사유: 기간 연장에 따른 계약금액 및 기간 변경      - 계약금액: 53,356,091,800원에서 53,618,694,910원으로 변경      - 계약기간: 2020.06.02 ~ 2024.06.01에서 2020.06.02 ~ 2025.02.01로 변경    4. **2026년 1월 9일 공시**      - 정정 사유: 계약기간 연장 및 계약금액 변경      - 계약금액: 203,201,827,017원",0,0,1,required_any,1,2,2,1.0,,0,0,11,2,0,9,0.1818,0.8182,0.0,,계약(수주)일자 / 계약상대 / 대규모법인여부 / 매출액대비 / 시작일 / 종료일 / 최근매출액 / 판매공급계약구분 / 판매공급지역,28,0,1,1,0,0,정답,1,0,0,,answered,1,0,none,mixed,correction_diff,,34.28,56.2,350.0,750.8,0.1,4871.1,55.9,1.6,0.9,28242.9,34280.4,0.0,1
