id,query,company,doc_group,gold,n_gold,answer,answer_hit,answer_hit_exact,graded_hit,gold_kind,gradeable,required_n,required_matched,required_coverage,required_missing,bonus_n,bonus_matched,n_required,n_covered,n_acknowledged,n_silent,field_coverage,silent_omission_rate,citation_recall,citation_precision,silent_fields,n_answer_numbers,gold_position,evidence_hit,citation_hit,refusal,label,numbers_grounded,has_citation,validation_passed,ungrounded,stopped_at,hcx_calls,retries,thinking,answer_mode,task,error,elapsed_sec,ms_bm25,ms_dense,ms_sparse,ms_fusion,ms_rerank,ms_facts,ms_expand,ms_process,ms_hcx,ms_total,ms_other,n_searches
S027,삼성전자의 사업보고서(2023.12)와 사업보고서(2025.12)를 비교했을 때 핵심 사업과 주요 재무지표가 어떻게 변화했는지 설명해줘.,,?,,0,"### 재무지표 변화  #### 2023년 12월 (사업보고서 제55기) - **자산**: 455조 9,060억원 (전년 대비 1.7% 증가) - **부채**: 92조 2,281억원 (전년 대비 1.5% 감소) - **자본**: 363조 6,779억원 (전년 대비 2.5% 증가) - **자기자본비율**: 79.8%  - **부채비율**: 25.4%  #### 2025년 12월 (사업보고서 제57기) - **매출액**: 334조원 - **영업이익**: 44조원 - **부채비율**: 29.9% - **자기자본비율**: 77.0% - **ROE**: 10.8%  ### 사업 변화 - **2023년**: 갤럭시 S23 시리즈, 갤럭시 Z 폴드5와 갤럭시 Z 플립5 출시; HBM, DDR5, LPDDR5x 등 고부가가치 제품 확대. - **2025년**: Galaxy S25 시리즈, Galaxy Z 폴드7와 Galaxy Z 플립7 출시; '비전 AI'를 통한 개인화된 디스플레이 경험 제공; HBM4와 DDR5 등 고부가가치 제품 수요 대응.  ### 결론 삼성전자는 2023년에서 2025년까지 매출과 영업이익이 크게 회복되었으며, 재무 구조 역시 안정세를 유지하고 있",0,0,0,required,1,4,0,0.0,"258,935,494 / 333,605,938 / 6,566,976 / 43,601,051",0,0,0,0,0,0,,,1.0,1.0,,14,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,open,compare,,13.94,72.2,120.8,110.5,0.2,6488.0,0.0,14.2,0.0,7129.8,13939.4,3.7,2
S028,SK하이닉스의 사업보고서(2023.12)와 사업보고서(2025.12)를 비교했을 때 핵심 사업과 주요 재무지표가 어떻게 변화했는지 설명해줘.,,?,,0,"### 핵심 사업 변화 2023년 12월 기준, SK하이닉스의 주요 사업은 DRAM, NAND Flash, MCP 등의 메모리 반도체 제품이 중심이었으며, 추가로 시스템 LSI 분야의 CIS 사업과 Foundry 사업을 추진하고 있다고 명시되어 있습니다. 그러나 2025년 12월 기준의 사업 내용에 대한 정보는 제공되지 않았습니다.  ### 주요 재무지표 변화 #### 자산 총계 - 2023년 12월 기준: 92,949,387백만 원 - 2025년 12월 기준: 168,903,929백만 원  #### 부채 총계 - 2023년 12월 기준: 38,431,065백만 원 - 2025년 12월 기준: 51,585,367백만 원  #### 자본 총계 - 2023년 12월 기준: 54,518,322백만 원 - 2025년 12월 기준: 117,318,562백만 원  #### 매출액 - 2023년 12월 기준: 27,639,997백만 원 - 2025년 12월 기준: 86,852,117백만 원  #### 영업이익 - 2023년 12월 기준: -4,672,124백만 원 - 2025년 12월 기준: 44,007,409백만 원  #### 당기순이익 - 2023년 12월 기준: -",0,0,0,required,1,4,0,0.0,"32,765,719 / 97,146,675 / 7,730,313 / 47,206,319",0,0,0,0,0,0,,,1.0,1.0,,12,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,open,compare,,16.1,21.0,138.0,98.8,0.2,6491.3,0.0,12.5,0.0,9333.1,16098.2,3.3,2
S029,한미반도체의 사업보고서(2023.12)와 사업보고서(2025.12)를 비교했을 때 핵심 사업과 주요 재무지표가 어떻게 변화했는지 설명해줘.,,?,,0,"### 2023년 12월 사업보고서와 2025년 12월 사업보고서 비교  #### 1. 핵심 사업의 변화 - **2023년**: 글로벌 경기 침체와 반도체 산업 투자 위축에도 불구하고, 인공지능(AI) 투자 붐과 고대역폭메모리(HBM) 수요 급증이 이루어졌습니다. 특히, SK하이닉스로부터 DUAL TC BONDER 장비 수주가 큰 폭으로 증가하여 창사 최대 수주를 기록했습니다. - **2025년**: 구체적인 사업 변화에 대한 정보는 제공되지 않았습니다. 다만, 이전 보고서에서 언급된 인공지능, 자율주행 전기차 등의 4차 산업혁명이 지속해서 반도체 산업의 성장을 이끌었을 가능성이 높습니다.  #### 2. 주요 재무 지표의 변화 - **매출액**   - 2023년: 157,081,381,666원   - 2025년: 559,680,004,877원    - **영업이익**   - 2023년: 37,841,121,161원   - 2025년: 242,363,715,065원  - **당기순이익**   - 2023년: 271,233,993,739원   - 2025년: 208,275,784,005원  - **기본 주당 이익(EPS)**   - 2023년: 2,792원  ",0,0,0,required,1,4,0,0.0,"159,009 / 576,685 / 34,571 / 251,390",0,0,0,0,0,0,,,1.0,1.0,,8,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,open,compare,,14.74,18.8,125.2,100.7,0.2,6464.7,0.0,9.5,0.0,8013.1,14734.9,2.7,2
S030,디앤디파마텍이 2025년에 실시한 자금조달 내역을 유형별로 정리해줘.,,?,,0,"디앤디파마텍이 2025년에 실시한 자금조달 내역은 다음과 같습니다.  ### 1. 전환사채권 발행결정 - **발행일자:** 2025년 6월 11일 - **사채의 종류:** 전환사채 - **권면(전자등록)총액:** 34,326,120,000원 - **자금조달의 목적:**   - 운영자금: 19,650,000,000원   - 타법인 증권 취득자금: 14,676,120,000원 - **사채의 이율:** 표면이자율 0%, 만기이자율 0% - **사채만기일:** 2055년 6월 20일 - **이자지급방법:** 매 분기마다 지급, 이연 가능 - **원금상환방법:** 만기상환방법, 만기일 10영업일 전까지 만기일 30년 단위로 연장 가능 - **사채발행방법:** 사모  ### 2. 타법인 주식 및 출자증권 양수결정 - **발행일자:** 2025년 6월 11일 - **거래상대방:** Valted Seq, Inc. - **취득목적:** AI 기반 Genomics 분석 플랫폼 및 뇌조직 기반 단일세포 시퀀싱 사업 확보 - **취득가격산정근거:** 평가기관 동성회계법인, 평가방법 수익가치 평가방법 - **취득가격:** 10,800천달러 (원화 약 14,676,120,000원) ",0,0,1,required,1,3,3,1.0,,0,0,0,0,0,0,,,1.0,0.5,,3,0,1,1,0,정답,1,1,1,,answered,1,0,none,open,summarize,,13.23,328.8,78.2,358.8,0.0,1861.4,0.0,0.2,0.0,10600.4,13230.1,2.3,1
S031,한화오션이 2023년에 실시한 자금조달 내역을 유형별로 정리해줘.,,?,,0,"한화오션이 2023년에 실시한 자금조달 내역은 다음과 같습니다:  ### 유상증자 1. **2023년 5월 23일**:      - **목적**: 채무상환자금      - **금액**: 141,292,658,080원    2. **2023년 8월 23일**:      - **목적**: 시설자금, 운영자금, 타법인 증권취득자금      - **금액**:        - 시설자금: 570,000,000,000원        - 운영자금: 207,092,415,000원        - 타법인 증권취득자금: 720,000,000,000원    ### 전환사채권 발행 1. **2023년 6월 1일**:      - **목적**: 기타자금      - **금액**: 48,057,256,181원    위의 정보는 각 공시 내용을 기반으로 작성되었습니다.  근거: report_id(major_20231106000001, major_20230601000238, major_20230523000121, major_20231106000001, major_20230601000238, major_20230523000110, major_20230523000113).",0,0,0,required,1,3,1,0.3333,"1,497,092,415,000 / 16,730",4,1,0,0,0,0,,,0.3846,1.0,,5,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,open,summarize,,9.69,482.9,222.6,45.2,0.1,3708.1,0.0,0.1,0.0,5227.1,9688.7,2.6,1
S032,에스엠이 2023년에 실시한 자금조달 내역을 유형별로 정리해줘.,,?,,0,"에스엠의 2023년 자금조달 내역은 다음과 같습니다:  ### 1. 전환사채(CB) 발행 - **공시일:** 2023년 3월 6일 - **발행 방식:** 사모 - **자금조달 목적:**    - 타법인 증권 취득자금: 105,222,000,000원 - **기타 정보:**    - 표면이자율 및 만기이자율: 각각 0%   - 사채만기일: 2028년 3월 6일   - 이자지급방법: 표면이자는 없으며, 만기 시 별도 이자도 지급하지 않음. 다만, 연체 시 연복리 15%의 연체이자를 지급함.   - 원금상환방법: 만기일에 전자등록금액의 100%를 일시에 상환  ### 2. 유상증자 #### 첫 번째 유상증자 - **공시일:** 2023년 2월 24일 - **신주 종류 및 수:** 보통주식 1,230,000주 - **1주당 액면가액:** 500원 - **증자전 발행주식총수:** 보통주식 23,807,301주 - **자금조달 목적:**    - 타법인 증권 취득자금: 111,930,000,000원 - **증자방식:** 제3자배정증자 - **신주 발행가액:** 보통주식 91,000원 - **납입일:** 2023년 3월 6일 - **신주의 상장 예정일:** 2023년 3월",0,0,0,required,1,4,3,0.75,해제,0,0,0,0,0,0,,,0.0,,,7,0,1,1,0,답변실패,0,0,0,100,answered,1,0,none,open,summarize,,14.59,234.8,72.0,383.6,0.0,2147.6,0.0,0.1,0.0,11746.2,14586.8,2.4,1
S033,SK하이닉스의 2024년 신규시설투자등 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"다음은 2024년 SK하이닉스의 신규시설투자등 공시의 주요 내용입니다:  ### 첫 번째 투자 공시 (2024년 4월 24일) - **투자 구분**: 시설 증설 - **투자 대상**: 청주 M15X 건설 - **투자 금액**: 5,296,200,000,000원 - **자기 자본 대비 비율**: 9.90% - **대규모 법인 여부**: 해당 - **투자 목적**: 선제적 반도체 수요 대응을 위한 차세대 DRAM 생산 능력 확장 - **투자 기간**: 시작일 2024-04-24, 종료일 2026-10-30 - **이사회 결의일**: 2024-04-24 - **기타 중요 사항**: 투자 금액 및 기간은 경영 환경 변화에 따라 변동 가능  ### 두 번째 투자 공시 (2024년 7월 26일) - **투자 구분**: 신규 시설투자 - **투자 대상**: 용인 반도체 클러스터 내 신규 Fab 건설 - **투자 금액**: 9,411,500,000,000원 - **자기 자본 대비 비율**: 17.59% - **대규모 법인 여부**: 해당 - **투자 목적**: AI 반도체 수요 대응 및 미래 성장 동력 확보 - **투자 기간**: 시작일 2024-08-01, 종료일 202",0,0,1,required,1,5,5,1.0,,0,0,11,10,0,1,0.9091,0.0909,1.0,0.3333,기타투자판단과관련한중요사항,6,0,1,1,0,정답,1,1,1,,answered,1,0,none,open,summarize,,10.17,62.6,69.5,454.9,0.0,260.9,9.3,0.0,0.1,9320.7,10172.1,0.0,1
S034,한미반도체의 2025년 신규시설투자등 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"다음은 한미반도체의 2025년 신규시설투자등 공시의 주요 내용입니다:  ### 신규시설투자 - **투자구분**: 신규시설투자 - **투자대상**: 한미반도체 7공장 - **투자금액**: 28,480,000,000원 - **자기자본**: 540,887,863,389원 - **자기자본대비 비율**: 5.26% - **대규모법인 여부**: 해당 없음 - **투자목적**: 차세대 프리미엄 HBM 생산에 대응하기 위해 최신식 하이브리드 본더 전용 공장 건축 - **투자기간**:    - **시작일**: 2025-08-01   - **종료일**: 2026-11-30 - **이사회 결의일**: 2025-06-20  ### 기타 투자판단 관련 중요사항 1. 자기자본은 한국채택국제회계기준(K-IFRS)에 따라 작성된 2024년 말 연결재무제표 기준임. 2. 투자금액은 부가가치세(VAT) 포함 금액임. 3. 투자금액 및 투자 기간은 향후 공사 진행 경과 및 경영 환경 등의 변화에 따라 변동될 수 있음.  이러한 정보는 한미반도체가 자율공시한 내용에 기반하여 제공되었습니다.   근거:  - [exchange_20250620800077::main::C1](https://dart.",0,0,1,required,1,5,5,1.0,,0,0,11,10,0,1,0.9091,0.0909,1.0,1.0,기타투자판단과관련한중요사항,3,0,1,1,0,정답,0,1,0,001,answered,1,0,none,open,summarize,,7.03,22.7,87.4,442.1,0.0,316.1,54.0,0.0,0.1,6154.1,7025.5,0.0,1
S035,LG이노텍의 2024년 신규시설투자등 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"LG이노텍의 2024년 신규시설투자등에 대한 주요 내용은 다음과 같습니다:  ### 첫 번째 공시 (2024년 2월 20일) - **투자구분**: 신규시설투자 - **투자대상**: 광학솔루션사업부 시설투자 - **투자금액**: 383,000,000,000원 - **자기자본**: 4,265,792,959,339원 - **자기자본대비 비율**: 9.0% - **대규모법인 여부**: 해당 - **투자목적**: 광학솔루션 사업 신모델 대응 및 경쟁력 강화 - **투자기간**: 시작일 2024-02-20, 종료일 2024-12-31 - **이사회 결의일**: 2024-02-20 - **기타 중요 사항**:   1. 자기자본은 2022년말 연결재무제표 기준임.   2. 투자금액 및 투자기간은 향후 변경 가능함.   3. 감사위원은 전원 사외이사로 구성됨.  ### 두 번째 공시 (2024년 11월 21일) - **투자구분**: 신규시설투자 - **투자대상**: 광학솔루션사업부 시설투자 - **투자금액**: 375,900,000,000원 - **자기자본**: 4,714,574,536,068원 - **자기자본대비 비율**: 8.0% - **대규모법인 여부**: 해당 - *",0,0,1,required,1,5,5,1.0,,0,0,11,10,0,1,0.9091,0.0909,1.0,0.5,기타투자판단과관련한중요사항,6,0,1,1,0,정답,1,1,1,,answered,1,0,none,open,summarize,,9.52,237.7,130.1,444.8,0.0,150.8,215.2,0.0,0.1,8546.7,9514.0,0.0,1
S036,레인보우로보틱스의 2024년 신규시설투자등 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"레인보우로보틱스의 2024년 신규시설투자등 공시의 주요 내용을 아래와 같이 정리합니다:  ### 투자판단 관련 주요 경영사항 - **국책과제 선정**: 산업통상자원부와 방위사업청이 주관하는 민군겸용 기술개발사업에 선정됨.   - **사업명**: 비정형 복잡한 환경에서 매니퓰레이터(로봇팔)를 이용한 다중 임무용 다족형 로봇의 통합운동제어 기술 개발   - **연구기관**: 주관연구기관은 레인보우로보틱스, 공동연구기관으로는 한국과학기술원과 한국기술교육대학교 등이 참여.   - **수행 기간**: 2022년 6월 1일부터 2027년 5월 31일까지 총 60개월 동안 진행되며, 응용 단계와 시험 단계가 포함됨.   - **총 사업비**: 14,904,338,000원   - **정부출연금**: 12,124,000,000원   - **기업부담금**: 2,780,338,000원   - **자기자본(연결)**: 47,887,486,275원   - **자기자본대비 정부출연금 비율**: 13.04%    - **기타 투자판단과 관련된 중요사항**:   - 응용 1, 2차 년도의 기업부담금은 코로나19 대응 지침에 의해 조정됨.   - 응용 3차 년도의 기업부담금은 국가연구개발",0,0,0,required,1,5,0,0.0,"27,850,000,000 / 21.3 / 2024-05-16 / 2025-12-15 / 사옥",0,0,11,2,0,9,0.1818,0.8182,0.0,,기타투자판단과관련한중요사항 / 대규모법인여부 / 시작일 / 이사회결의일 / 종료일 / 투자구분 / 투자금액 / 투자대상 / 투자목적,11,0,0,0,1,거부(검색실패),1,0,0,,answered,1,2,none,open,summarize,,14.06,268.0,157.4,1298.4,0.0,1233.4,271.6,0.1,0.6,11101.0,14063.2,0.0,3
S037,두산로보틱스의 2025년 투자판단관련주요경영사항 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"- 이사회결의일(결정일) 또는 사실확인일: 2025-02-05     - 근거: 두산로보틱스/투자판단 관련 주요경영사항/(2025.02.05)투자판단 관련 주요경영사항 [report_id: exchange_20250205800058]  - 제목: 자동차 제조용 협동 로봇 판매를 위한 양해각서(MOU) 체결     - 근거: 두산로보틱스/투자판단 관련 주요경영사항/(2025.02.05)투자판단 관련 주요경영사항 [report_id: exchange_20250205800058]  - 주요내용: 당사는 태국 소재 로보틱스 솔루션 개발 전문 기업인 VRNJ Co.,Ltd.(이하 VRNJ)와 향후 2년간 태국소재 자동차 및 연관 산업 부품업체를 포함하여 인도네시아, 필리핀, 베트남 등 아시아지역에 당사 협동 로봇을 판매하는 MOU 계약을 아래와 같이 체결하였습니다.     1) 상대방: VRNJ Co., Ltd.     2) 계약 내용: 협동 로봇 300대     - 판매대상 제조공정: Parts finishing, Palletizing, Injection/Inspection, Pick&Place     3) 계약기간: 2025년 2월 5일 ~ 2026년 12월 31",0,0,1,required,1,4,4,1.0,,0,0,3,3,0,0,1.0,0.0,1.0,1.0,,0,0,1,1,1,정답,1,1,1,,answered,1,2,none,open,summarize,,7.66,66.0,122.3,1343.8,0.0,265.9,5.6,0.1,0.1,5854.5,7655.6,0.0,3
S038,LG에너지솔루션의 2023년 투자판단관련주요경영사항 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,required,1,3,0,0.0,FEPS / 19GWh / 2024년,0,0,3,0,0,3,0.0,1.0,0.0,,이사회결의일(결정일)또는사실확인일 / 제목 / 주요내용,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,open,summarize,,1.54,92.8,122.7,1318.6,0.0,0.0,58.3,0.0,0.0,,1536.4,0.0,3
