id,query,company,doc_group,gold,n_gold,answer,answer_hit,answer_hit_exact,graded_hit,gold_kind,gradeable,required_n,required_matched,required_coverage,required_missing,bonus_n,bonus_matched,n_required,n_covered,n_acknowledged,n_silent,field_coverage,silent_omission_rate,citation_recall,citation_precision,silent_fields,n_answer_numbers,gold_position,evidence_hit,citation_hit,refusal,label,numbers_grounded,has_citation,validation_passed,ungrounded,stopped_at,hcx_calls,retries,thinking,answer_mode,task,error,elapsed_sec
G0101,"NAVER와 OCI홀딩스 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",NAVER|OCI홀딩스,major,"NAVER (NAVER 9,444,221,559,714 vs OCI홀딩스 715,342)",1,"NAVER의 자기주식 취득금액 한도는 9,444,221,559,714원이며, OCI홀딩스의 자기주식 취득금액 한도는 다음과 같습니다:  - 2024년 8월 5일: 518,724백만 원 - 2024년 11월 21일: 509,281백만 원 - 2025년 2월 11일: 715,342백만 원 - 2024년 3월 29일: 538,724백만 원  따라서 NAVER의 자기주식 취득금액 한도가 OCI홀딩스의 모든 공시된 자기주식 취득금액 한도보다 큽니다.  근거: major_20240930000001, major_20240805000156, major_20241121000269, major_20260211000644, major_20240329003378",0,0,0,compare_no_verdict,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,0.4,,5,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,compare,,53.36
G0102,"현대모비스와 SK텔레콤 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",현대모비스|SK텔레콤,major,"현대모비스 (현대모비스 26,908,231,862,701 vs SK텔레콤 7,405,266,140,619)",1,"현대모비스의 자기주식 취득금액 한도는 다음과 같습니다. - 2025년 7월 25일: 26,908,231,862,701원 - 2025년 2월 13일: 25,237,245,842,508원 - 2024년 2월 16일: 23,823,475,847,161원 - 2023년 7월 26일: 23,926,907,424,811원  SK텔레콤의 자기주식 취득금액 한도는 다음과 같습니다. - 2023년 7월 27일: 7,405,266,140,619원  두 기업의 자기주식 취득금액 한도를 비교했을 때, 현대모비스의 자기주식 취득금액 한도가 더 큽니다. 따라서 더 큰 쪽은 현대모비스입니다.  근거: FACT (major_20250725000051, major_20250213001638, major_20240216001385, major_20230726000317, major_20230727000001)",0,0,1,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,0.4,,5,0,1,1,0,정답,1,1,1,,answered,1,0,none,closed,compare,,152.08
G0103,"기아와 메리츠금융지주 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",기아|메리츠금융지주,major,"기아 (기아 28,279,363 vs 메리츠금융지주 2,011,784)",1,"기아의 자기주식 취득금액 한도는 다음과 같습니다. - 2023년 1월 27일: 19,631,468 백만원 - 2024년 1월 25일: 19,837,144 백만원 - 2025년 3월 14일: 28,279,363 백만원 - 2025년 7월 25일: 27,929,363 백만원  메리츠금융지주의 자기주식 취득금액 한도는 다음과 같습니다. - 2022년 3월 17일: 652,800 백만원 - 2023년 3월 17일: 652,800 백만원 - 2023년 8월 20일: 1,360,866 백만원 - 2023년 9월 21일: 245,004 백만원 - 2024년 9월 25일: 1,511,784 백만원 - 2024년 3월 22일: 2,011,784 백만원 - 2025년 3월 26일: 1,912,262 백만원 - 2025년 8월 20일: 1,682,947 백만원 - 2026년 2월 9일: 657,473 백만원  두 기업의 자기주식 취득금액 한도를 비교해 보면, 기아가 모든 공시에서 메리츠금융지주보다 높은 한도를 가지고 있음을 알 수 있습니다. 따라서 더 큰 쪽은 기아입니다.  근거:  - 기아: major_20230127000603, major_20240125000291, maj",0,0,1,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,0.2,,12,0,1,1,0,정답,1,1,1,,answered,1,0,none,closed,compare,,16.69
G0104,"삼성전자와 이마트 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",삼성전자|이마트,major,"삼성전자 (삼성전자 234,066,285,488,714 vs 이마트 4,904,005,163,546)",1,"삼성전자의 자기주식 취득금액 한도는 다음과 같습니다: - 2024년 11월 18일: 206,038,109,218,776원 - 2025년 7월 8일: 217,358,264,978,026원 - 2026년 1월 7일: 208,584,779,901,622원 - 2026년 1월 29일: 206,164,821,025,794원 - 2026년 3월 18일: 234,066,285,488,714원  이마트의 자기주식 취득금액 한도는 다음과 같습니다: - 2024년 7월 18일: 4,904,005,114,026원 - 2024년 12월 31일: 3,821,532,436,307원 - 2025년 1월 20일: 3,821,532,706,997원  두 기업의 자기주식 취득금액 한도를 비교하면 삼성전자의 한도가 이마트의 한도보다 큽니다. 따라서 더 큰 쪽은 삼성전자입니다.  근거: major_20241118000328, major_20250708000011, major_20260107000715, major_20260129000003, major_20260318001062, major_20260120000101, major_20250717000187, major_20250120000481",0,0,0,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,0.2222,,8,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,compare,,13.34
G0105,"NC와 HMM 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",NC|HMM,major,"HMM (NC 2,584,453,787,449 vs HMM 13,006,495,002,115)",1,"NC의 자기주식 취득금액 한도는 2,584,453,787,449원이며, HMM의 자기주식 취득금액 한도는 13,006,495,002,115원입니다. 따라서 자기주식 취득금액 한도가 더 큰 기업은 HMM입니다.  근거: FACT(major_20240509000521), FACT(major_20250814003240)",0,0,1,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,2,0,1,1,0,정답,1,1,1,,answered,1,0,none,closed,compare,,16.03
G0106,"하나금융지주와 크래프톤 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",하나금융지주|크래프톤,major,"크래프톤 (하나금융지주 3,428,303 vs 크래프톤 3,667,889,548,515)",1,"하나금융지주의 자기주식 취득금액 한도와 크래프톤의 자기주식 취득금액 한도를 비교하겠습니다.  ### 하나금융지주 - 2026년 1월 30일: 2,054,270 백만원 - 2025년 10월 28일: 2,265,033 백만원 - 2025년 7월 25일: 2,821,475 백만원 - 2025년 2월 4일: 2,762,936 백만원 - 2024년 10월 29일: 2,859,821 백만원  ### 크래프톤 - 2026년 2월 9일: 3,667,889,548,515 원 - 2025년 3월 26일: 3,667,889,548,515 원  두 기업의 자기주식 취득금액 한도를 비교했을 때, 크래프톤의 한도가 훨씬 큽니다. 따라서 더 큰 쪽은 크래프톤입니다.  근거:  - 하나금융지주: major_20260130000357, major_20251028000206, major_20250725000416, major_20250204000177, major_20241029000123 - 크래프톤: major_20260209000388, major_20250326000967",0,0,0,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,0.5,0.1429,,6,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,compare,,23.38
G0107,"KB금융과 하이브 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",KB금융|하이브,major,"KB금융 (KB금융 3,042,178,048,322 vs 하이브 602,541,960,605)",1,"KB금융의 자기주식 취득금액 한도와 하이브의 자기주식 취득금액 한도를 비교하기 위해 각 기업의 가장 최근 공시된 자기주식 취득금액 한도를 확인하겠습니다.  KB금융의 경우, 가장 최근에 공시된 자기주식 취득금액 한도는 2026년 2월 5일에 발표된 것으로, 금액은 3,152,769 백만 원입니다.  하이브의 경우, 가장 최근에 공시된 자기주식 취득금액 한도는 2026년 2월 12일에 발표된 것으로, 금액은 602,541,960,605 원입니다.  두 금액을 비교했을 때, 하이브의 자기주식 취득금액 한도가 KB금융의 것보다 큽니다.  따라서, 더 큰 자기주식 취득금액 한도를 가진 기업은 하이브입니다.  근거:  - KB금융: report_id(major_20260205000367) - 하이브: report_id(major_20260212001232)",0,0,0,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,0.5,0.5,,2,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,compare,,11.47
G0108,"셀트리온과 아모레퍼시픽 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",셀트리온|아모레퍼시픽,major,"셀트리온 (셀트리온 4,663,415,101,382 vs 아모레퍼시픽 4,425,770,780,621)",1,"셀트리온과 아모레퍼시픽 각각의 자기주식 취득금액 한도는 다음과 같습니다:  셀트리온: - 2025년 9월 17일: 4,249,901,584,957원 - 2025년 7월 21일: 4,380,356,950,838원 - 2025년 6월 26일: 4,480,424,805,318원 - 2025년 5월 28일: 4,482,476,707,586원 - 2025년 4월 28일: 4,613,549,785,831원 - 2025년 4월 3일: 4,663,415,101,382원 - 2025년 3월 21일: 4,337,166,602,066원 - 2025년 2월 19일: 4,439,033,887,796원 - 2024년 12월 27일: 4,043,158,495,246원 - 2024년 11월 21일: 4,149,974,391,123원  아모레퍼시픽: - 2026년 3월 9일: 3,692,771,724,474원 - 2025년 8월 1일: 3,691,480,055,575원 - 2024년 10월 31일: 4,425,770,780,621원  셀트리온의 자기주식 취득금액 한도가 아모레퍼시픽의 자기주식 취득금액 한도보다 큽니다.  근거: FACT(report_id: major_202509170000",0,0,0,compare_no_verdict,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,0.1538,,13,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,compare,,15.55
G0109,"LG유플러스와 신한지주 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",LG유플러스|신한지주,major,"신한지주 (LG유플러스 4,666,910,867,981 vs 신한지주 4,854,143,622,202)",1,"LG유플러스의 자기주식 취득금액 한도는 4,666,910,867,981원이며, 신한지주의 자기주식 취득금액 한도는 최소 3,920,858,714,657원에서 최대 4,854,143,622,202원 사이입니다. 따라서 자기주식 취득금액 한도가 더 큰 기업은 신한지주입니다.  근거: EVIDENCE 1, EVIDENCE 2, FACT",0,0,1,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,0.0,,,3,0,1,1,0,정답,1,0,0,,answered,1,0,none,closed,compare,,16.62
G0110,"POSCO홀딩스와 고려아연 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",POSCO홀딩스|고려아연,major,"POSCO홀딩스 (POSCO홀딩스 44,798,302,492,788 vs 고려아연 6,754,738,730,482)",1,"POSCO홀딩스의 자기주식 취득금액 한도는 44,798,302,492,788원이며, 고려아연의 자기주식 취득금액 한도는 다음과 같습니다:  - 2024년 10월 11일: 6,098,664,815,982원 - 2024년 8월 7일: 6,498,664,815,982원 - 2024년 5월 3일: 6,754,738,730,482원 - 2023년 11월 9일: 6,493,809,566,462원  따라서 자기주식 취득금액 한도가 더 큰 기업은 POSCO홀딩스입니다.  근거: major_20240712000097, major_20241011000053, major_20240807000156, major_20240503000740, major_20231109000193",0,0,1,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,0.4,,5,0,1,1,0,정답,1,1,1,,answered,1,0,none,closed,compare,,10.34
G0111,"우리금융지주와 케이티 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",우리금융지주|케이티,major,"케이티 (우리금융지주 6,773,605 vs 케이티 9,262,146,683,766)",1,"우리금융지주의 자기주식 취득금액 한도는 다음과 같습니다. - 2026년 2월 6일: 6,773,605백만 원 - 2025년 2월 7일: 3,999,455백만 원 - 2024년 3월 13일: 3,822,470백만 원 - 2024년 3월 21일: 4,215,769백만 원  케이티의 자기주식 취득금액 한도는 다음과 같습니다. - 2025년 2월 13일: 9,262,146,683,766백만 원 - 2024년 2월 8일: 9,028,339,194,515백만 원 - 2023년 5월 11일: 9,008,873,926,295백만 원 - 2023년 2월 9일: 9,023,428,398,100백만 원  두 기업의 자기주식 취득금액 한도를 비교해보면, 케이티의 모든 공시에서의 한도가 우리금융지주의 모든 공시에서의 한도보다 큽니다. 따라서 더 큰 쪽은 케이티입니다.  근거:  - 우리금융지주: major_20260206001097, major_20250207000515, major_20240313001515, major_20230421000526 - 케이티: major_20250213000806, major_20240208000001, major_20230511000450, ma",0,0,1,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,0.25,,8,0,1,1,0,정답,1,1,1,,answered,1,0,none,closed,compare,,13.34
G0112,"한국항공우주와 한전기술 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",한국항공우주|한전기술,exchange,"한국항공우주 (한국항공우주 3,819,344,382,446 vs 한전기술 755,483,850,812)",1,"한국항공우주의 최근매출액은 3,633,742,105,840원(2024년말 연결재무제표 기준)이며, 한전기술의 최근매출액은 553,362,978,020원(2024년 회계연도 매출액 기준)입니다. 따라서 한전기술의 최근매출액이 더 큽니다.  근거:  - 한국항공우주: [exchange_20260316800297::main::C1](https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260316800297)  - 한전기술: [exchange_20250729800143::main::C1](https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250729800143)   두 기업의 최근매출액 비교 결과는 다음과 같습니다:  - 한국항공우주: 3,633,742,105,840원 - 한전기술: 553,362,978,020원  따라서 한전기술의 최근매출액이 더 큽니다.",0,0,0,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.0,0.0,,2,0,0,0,0,검색실패,0,1,0,001,answered,1,0,none,closed,compare,,11.63
G0113,"현대로템과 현대오토에버 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",현대로템|현대오토에버,exchange,"현대로템 (현대로템 4,376,597,856,611 vs 현대오토에버 3,713,617,277,000)",1,"최근 매출액에 대한 정보를 찾지 못했습니다.   근거:  - 현대로템: report_id(periodic_20260319001275, periodic_20260515002876, periodic_20251114002366, periodic_20250814004080) - 현대오토에버: report_id(periodic_20240329000426, periodic_20260515001448, periodic_20260318001324, periodic_20251114001785, periodic_20250814001936, periodic_20250515001336)",0,0,0,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.0,0.0,,0,0,0,0,0,검색실패,1,1,1,,answered,1,1,none,closed,compare,,16.59
G0114,"JYP Ent와 파마리서치 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",JYP Ent|파마리서치,exchange,"JYP Ent (JYP Ent 4,372,265,000,000 vs 파마리서치 87,729,923,989)",1,"최근 매출액에 대한 정보는 다음과 같습니다.  ### JYP Ent - 최근 매출액: 155,435,844,908원 - 또 다른 최근 매출액: 4,372,265,000,000원  ### 파마리서치 - 제품매출액: 101,857,959,480원 - 상품매출액: 13,693,674,099원 - 기타매출액: 1,358,336,728원 - 매출액합계: 116,909,970,307원  두 기업의 최근 매출액을 비교해 보면, 파마리서치의 매출액합계가 116,909,970,307원으로 JYP Ent의 최근 매출액인 155,435,844,908원과 4,372,265,000,000원보다 낮습니다. 따라서 JYP Ent의 최근 매출액이 더 큽니다.  근거:  - JYP Ent의 최근 매출액 정보: [exchange_20240215900852], [periodic_20260318001519] - 파마리서치의 최근 매출액 정보: [periodic_20260515001997]",0,0,0,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.5,0.3333,,6,0,0,0,0,검색실패,1,1,1,,answered,1,0,none,closed,compare,,11.61
G0115,"삼성중공업과 삼성전자 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",삼성중공업|삼성전자,exchange,"삼성전자 (삼성중공업 9,903,100,000,000 vs 삼성전자 300,870,903,000,000)",1,"삼성중공업과 삼성전자의 최근매출액을 비교하기 위해 각각의 최근매출액을 확인하겠습니다.  ### 삼성중공업의 최근매출액 1. **2026년 3월 23일** 공시된 내용에 따르면, 최근매출액은 **9,903,100,000,000원**입니다. 2. **2026년 3월 20일** 공시된 내용에 따르면, 최근매출액은 **9,903,100,000,000원**입니다.  ### 삼성전자의 최근매출액 1. **2026년 5월 15일** 공시된 내용에 따르면, 삼성전자의 매출액은 **14,719,366,000,000원**입니다. 2. **2026년 3월 10일** 공시된 내용에 따르면, 삼성전자의 매출액은 **37,138,310,000,000원**과 **40,742,241,000,000원**으로 나타납니다.  이를 종합하면 다음과 같습니다:  - **삼성중공업**: 9,903,100,000,000원 - **삼성전자**: 14,719,366,000,000원, 37,138,310,000,000원, 40,742,241,000,000원  비교 결과, 삼성전자의 최근매출액이 삼성중공업의 최근매출액보다 큽니다.  **근거:** - 삼성중공업: [exchange_20260323800137",0,0,0,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.0,0.0,,4,0,0,0,0,검색실패,0,1,0,001 / 14719366000000 / 37138310000000 / 40742241000000,answered,1,0,none,closed,compare,,15.33
G0116,"LIG디펜스앤에어로스페이스와 두산퓨얼셀 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",LIG디펜스앤에어로스페이스|두산퓨얼셀,exchange,"LIG디펜스앤에어로스페이스 (LIG디펜스앤에어로스페이스 3,276,339,508,425 vs 두산퓨얼셀 461,800,000,000)",1,"LIG디펜스앤에어로스페이스의 최근매출액은 2026년 3월 18일에 공시된 내용에 따르면 1,600,344,315,019원입니다. 두산퓨얼셀의 최근매출액은 2025년 4월 2일에 공시된 내용에 따르면 312,100,000,000원입니다. 따라서 LIG디펜스앤에어로스페이스의 최근매출액이 두산퓨얼셀의 최근매출액보다 큽니다.  근거:  - LIG디펜스앤에어로스페이스: exchange_20260318800600::main::C1 - 두산퓨얼셀: exchange_20250402800790::main::C1",0,0,0,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.0,0.0,,2,0,0,0,0,검색실패,1,1,1,,answered,1,0,none,closed,compare,,10.11
G0117,"효성중공업과 HD현대중공업 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",효성중공업|HD현대중공업,exchange,"HD현대중공업 (효성중공업 4,894,979,612,220 vs HD현대중공업 14,486,500,000,000)",1,"최근매출액에 대한 정보는 다음과 같습니다:  ### 효성중공업 - 2023년 12월 기준 최근매출액: 4,279,257백만 원     - 근거: [EVIDENCE 1](https://dart.fss.or.kr/dsaf001/main.do?cn=20240315000877)     - 세부 내역: 중공업 부문 매출액 2,576,345백만 원 + 건설업 부문 매출액 1,706,864백만 원 + 기타 부문 매출액 27,775백만 원    ### HD현대중공업 - 2024년 연결재무제표 기준 최근매출액: 14,486,500,000,000원     - 근거: [EVIDENCE 2](https://dart.fss.or.kr/dsaf001/main.do?cn=exchange_20251226800842)와 [EVIDENCE 4](https://dart.fss.or.kr/dsaf001/main.do?cn=exchange_20251020800152)    두 기업의 최근매출액을 비교하면, HD현대중공업의 최근매출액이 더 큽니다. 따라서 더 큰 쪽은 **HD현대중공업**입니다.  **근거**:   - 효성중공업: [EVIDENCE 1](https://dart.fss.or.kr/d",0,0,0,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.0,0.0,,1,0,0,0,0,검색실패,0,1,0,001,answered,1,0,none,closed,compare,,14.2
G0118,"아모레퍼시픽과 한미약품 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",아모레퍼시픽|한미약품,exchange,"아모레퍼시픽 (아모레퍼시픽 4,134,931,512,111 vs 한미약품 1,495,501,575,568)",1,"최근 매출액에 대한 정보를 제공하기 위해 각 기업의 가장 최근 공시된 자료를 검토하겠습니다.  ### 아모레퍼시픽 - 최근 매출액: 153,492 (단위: 백만원)     출처: [EVIDENCE 1] 및 [EVIDENCE 3]에서의 연결재무제표 주석, [FACT]에서의 사업보고서와 연결감사보고서 자료  ### 한미약품 - 최근 매출액: 193,524 (단위: 백만원)     출처: [EVIDENCE 2]에서의 분기보고서 주석, [FACT]에서의 다양한 보고서 자료  두 기업 중 더 큰 매출액을 기록한 기업은 아모레퍼시픽입니다. 아모레퍼시픽의 최근 매출액은 153,492 백만원이고, 한미약품의 최근 매출액은 193,524 백만원입니다. 따라서 한미약품이 더 높은 매출액을 기록하고 있습니다.  **결과**: 한미약품의 최근 매출액이 아모레퍼시픽보다 큽니다.  **근거**:  - 아모레퍼시픽: [EVIDENCE 1 & 3], [FACT] (periodic_20240307000545, periodic_20250317000429) - 한미약품: [EVIDENCE 2], [FACT] (periodic_20250515001828, periodic_202503180012",0,0,0,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.0,0.0,,2,0,0,0,0,검색실패,1,1,1,,answered,1,0,none,closed,compare,,12.59
G0119,"셀트리온과 HMM 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",셀트리온|HMM,exchange,"HMM (셀트리온 3,557,303,554,371 vs HMM 18,582,770,290,515)",1,"셀트리온과 HMM 각각의 최근매출액은 다음과 같습니다:  셀트리온의 최근매출액: - 2023년 6월 30일 공시된 단일판매 공급계약 체결에 따르면, 최근매출액은 2,283,967,480,394원입니다. - 2023년 3월 29일 공시된 단일판매 공급계약 체결에 따르면, 최근매출액은 1,911,601,263,030원입니다.  HMM의 최근매출액: - 2023년 4월 28일 공시된 단일판매 공급계약 체결에 따르면, 최근매출액은 18,582,770,290,515원입니다.  두 기업의 최근매출액을 비교했을 때, HMM의 최근매출액이 더 큽니다.  근거: - 셀트리온의 최근매출액 정보:    - [exchange_20230630800314::main::C1]: 2,283,967,480,394원   - [exchange_20230329800081::main::C1]: 1,911,601,263,030원 - HMM의 최근매출액 정보:    - [exchange_20230428800439::main::C1]: 18,582,770,290,515원",0,0,0,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.5,0.3333,,3,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,compare,,12.31
G0120,우리기술의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,우리기술,exchange,,0,"정정 내역이 있습니다. 아래는 우리기술의 단일판매ㆍ공급계약체결 공시의 정정 내역들입니다:  1. **2023년 2월 3일 공시**    - 정정 사유: 계약금액의 증가    - 정정 전: 계약금액 3,188,500,000원, 매출액 대비 6.12%    - 정정 후: 계약금액 3,508,250,000원, 매출액 대비 6.73%  2. **2026년 2월 10일 공시**    - 정정 사유: 계약금액 변경    - 정정 전: 계약금액 4,399,910,211원, 매출액 대비 8.4%    - 정정 후: 계약금액 4,504,279,117원, 매출액 대비 8.6%  3. **2025년 10월 29일 공시**    - 정정 사유: 계약금액 변경    - 정정 전: 계약금액 49,705,019,547원, 매출액 대비 176.31%    - 정정 후: 계약금액 49,736,073,683원, 매출액 대비 176.42%  4. **2024년 11월 27일 공시**    - 정정 사유: 계약금액의 변경    - 정정 전: 계약금액 4,090,909,091원, 매출액 대비 7.8%    - 정정 후: 계약금액 4,189,318,460원, 매출액 대비 8.0%  5. **202",0,0,1,required_any,1,3,3,1.0,,0,0,11,2,0,9,0.1818,0.8182,0.0,,계약(수주)일자 / 계약금액 / 대규모법인여부 / 시작일 / 종료일 / 체결계약명 / 최근매출액 / 판매공급계약구분 / 판매공급지역,16,0,1,1,1,정답,1,0,0,,answered,1,2,none,mixed,correction_diff,,39.92
G0121,삼성E&A의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,삼성E&A,exchange,,0,"정정 내역이 있습니다.   다음은 삼성E&A의 단일판매ㆍ공급계약체결 공시가 정정된 사례들입니다:  1. **BAPCO Modernization Program(BMP)**      - 최초 공시일: 2022-10-07      - 정정 사유: 계약금액, 종료일 변경        - 계약금액: 1,534,730,639,454원에서 1,719,659,644,816원으로 변경        - 종료일: 2024-06-25에서 2025-10-26으로 변경    2. **기흥 신규 연구라인 (구 용역동 부지)UT동/그린동 골조공사**      - 최초 공시일: 2024-12-05      - 정정 사유: 계약기간 변경        - 종료일: 2025-09-30에서 미정으로 변경    3. **BAPCO Modernization Program(BMP)**      - 최초 공시일: 2025-10-24      - 정정 사유: 종료일 변경        - 종료일: 2026-01-29에서 2026-07-29로 변경    4. **[P3 PJT] 154kV 골조공사**      - 최초 공시일: 2022-12-26      - 정정 사유: 계약금액 변경        - 계약금",0,0,1,required_any,1,2,2,1.0,,0,0,11,0,0,11,0.0,1.0,0.0,,계약(수주)일자 / 계약금액 / 계약상대 / 대규모법인여부 / 매출액대비 / 시작일 / 종료일 / 체결계약명 / 최근매출액 / 판매공급계약구분 / 판매공급지역,9,0,1,1,0,정답,1,0,0,,answered,1,0,none,mixed,correction_diff,,16.34
G0122,대우건설의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,대우건설,exchange,,0,"정정 내역이 있습니다. 아래는 대우건설의 단일판매ㆍ공급계약체결 공시가 정정된 사례들입니다:  1. **청주테크노폴리스 조성공사**    - 최초 공시: 2024년 8월 8일    - 정정 사유: 계약기간 종료일 변경    - 최초 계약금액: 428,249,000,000원    - 최근 매출액 대비 비율: 4.04%    - 계약 상대: 주식회사 청주테크노폴리스    - 판매ㆍ공급지역: 충청북도 청주시 흥덕구 내곡동, 문암동, 송절동, 외북동, 화계동 일원    - 계약 기간: 시작일 2014년 3월 25일, 종료일 변경됨  2. **흑석11재정비촉진구역 주택재개발정비사업**    - 최초 공시: 2021년 4월 1일    - 정정 사유: 변경계약 체결    - 최초 계약금액: 450,094,400,000원에서 702,291,000,000원으로 변경    - 최근 매출액 대비 비율: 8.63%    - 계약 상대: 흑석11재정비촉진구역 주택재개발정비사업조합    - 판매ㆍ공급지역: 서울시 동작구 흑석동 304번지 일대     3. **Mozambique LNG Area1**    - 최초 공시: 2020년 12월 22일    - 정정 사유: 변경계약 체결   ",0,0,1,required_any,1,2,2,1.0,,0,0,11,6,0,5,0.5455,0.4545,0.0,0.0,계약(수주)일자 / 대규모법인여부 / 종료일 / 체결계약명 / 판매공급계약구분,13,0,1,0,0,정답,1,1,0,,answered,1,0,none,mixed,correction_diff,,16.34
G0123,한화오션의 주요사항보고서 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,한화오션,major,,0,"정정 내역은 있습니다. 한화오션의 주요사항보고서 중 일부 내용이 정정되었습니다. 아래는 정정된 내용에 대한 설명입니다:  ### 1. 유상증자결정 (2023년 11월 6일) - **자금조달의 목적**:     - 시설자금: 570,000,000,000원으로 감소     - 운영자금: 207,092,415,000원으로 감소     - 타법인 증권취득자금: 720,000,000,000원으로 증가    - **신주 발행가액**:     - 보통주식 예정발행가액이 21,850원으로 확정됨     - 확정발행가는 보통주식 16,730원으로 변경됨    ### 2. 유상증자결정 (2023년 5월 8일) - **납입일**: 2023년 5월 23일로 변경됨   - **신주의 배당기산일**: 2023년 1월 1일로 설정됨   - **신주의 상장 예정일**: 2023년 6월 13일로 설정됨    ### 3. 전환사채권 발행결정 (2023년 6월 1일) - **이자지급방법**:     - 변경계약에 의해 구체적인 이자지급 방법이 수정됨    - **기타투자판단에 참고할 사항**:     - 2023년 5월 23일 임시이사회를 통해 대표이사에게 권한이 위임됨    위 정보는 각 ",0,0,1,required_any,1,3,3,1.0,,0,0,0,0,0,0,,,0.0,,,5,0,1,1,0,정답,1,0,0,,answered,1,0,none,mixed,correction_diff,,10.5
