id,query,company,doc_group,gold,n_gold,answer,answer_hit,answer_hit_exact,graded_hit,gold_kind,gradeable,required_n,required_matched,required_coverage,required_missing,bonus_n,bonus_matched,n_required,n_covered,n_acknowledged,n_silent,field_coverage,silent_omission_rate,citation_recall,citation_precision,silent_fields,n_answer_numbers,gold_position,evidence_hit,citation_hit,refusal,label,numbers_grounded,has_citation,validation_passed,ungrounded,stopped_at,hcx_calls,retries,thinking,answer_mode,task,error,elapsed_sec
G0065,"엘에스일렉트릭과 현대건설 중, 각각 공시한 단일판매·공급계약 가운데 최대 계약금액은 얼마이며 더 큰 쪽은 어느 기업인가?",엘에스일렉트릭|현대건설,exchange,"현대건설 (엘에스일렉트릭 561,000,000,000 vs 현대건설 4,390,170,544,000)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,계약금액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0066,"삼성중공업과 삼성전자 중, 각각 공시한 단일판매·공급계약 가운데 최대 계약금액은 얼마이며 더 큰 쪽은 어느 기업인가?",삼성중공업|삼성전자,exchange,"삼성전자 (삼성중공업 4,571,600,000,000 vs 삼성전자 22,764,764,160,000)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,계약금액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0067,"두산퓨얼셀과 LIG디펜스앤에어로스페이스 중, 각각 공시한 단일판매·공급계약 가운데 최대 계약금액은 얼마이며 더 큰 쪽은 어느 기업인가?",두산퓨얼셀|LIG디펜스앤에어로스페이스,exchange,"LIG디펜스앤에어로스페이스 (두산퓨얼셀 398,800,000,000 vs LIG디펜스앤에어로스페이스 4,339,821,003,649)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,계약금액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0068,"한화오션과 현대오토에버 중, 각각 공시한 단일판매·공급계약 가운데 최대 계약금액은 얼마이며 더 큰 쪽은 어느 기업인가?",한화오션|현대오토에버,exchange,"한화오션 (한화오션 2,589,100,000,000 vs 현대오토에버 125,514,000,000)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,계약금액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0069,"삼성SDI와 대우건설 중, 각각 공시한 단일판매·공급계약 가운데 최대 계약금액은 얼마이며 더 큰 쪽은 어느 기업인가?",삼성SDI|대우건설,exchange,"대우건설 (삼성SDI 437,429,850,083 vs 대우건설 1,081,079,120,000)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,계약금액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0070,"현대로템과 HMM 중, 각각 공시한 단일판매·공급계약 가운데 최대 계약금액은 얼마이며 더 큰 쪽은 어느 기업인가?",현대로템|HMM,exchange,"현대로템 (현대로템 8,981,406,673,148 vs HMM 1,282,363,356,560)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,계약금액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0071,"아모레퍼시픽과 삼성E&A 중, 각각 공시한 단일판매·공급계약 가운데 최대 계약금액은 얼마이며 더 큰 쪽은 어느 기업인가?",아모레퍼시픽|삼성E&A,exchange,"삼성E&A (아모레퍼시픽 209,606,962,407 vs 삼성E&A 2,897,903,803,942)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,계약금액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0072,"LG씨엔에스와 HD현대중공업 중, 각각 공시한 단일판매·공급계약 가운데 최대 계약금액은 얼마이며 더 큰 쪽은 어느 기업인가?",LG씨엔에스|HD현대중공업,exchange,"HD현대중공업 (LG씨엔에스 347,462,730,000 vs HD현대중공업 5,251,100,000,000)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,계약금액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0073,"한전기술과 LG에너지솔루션 중, 각각 공시한 단일판매·공급계약 가운데 최대 계약금액은 얼마이며 더 큰 쪽은 어느 기업인가?",한전기술|LG에너지솔루션,exchange,"LG에너지솔루션 (한전기술 1,250,850,298,678 vs LG에너지솔루션 9,603,075,000,000)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,계약금액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0074,"레인보우로보틱스와 한화솔루션 중, 각각 공시한 신규시설투자등 가운데 최대 투자금액은 얼마이며 더 큰 쪽은 어느 기업인가?",레인보우로보틱스|한화솔루션,exchange,"한화솔루션 (레인보우로보틱스 28,533,520,000 vs 한화솔루션 430,000,000,000)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,투자금액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0075,"두산퓨얼셀과 NC 중, 각각 공시한 신규시설투자등 가운데 최대 투자금액은 얼마이며 더 큰 쪽은 어느 기업인가?",두산퓨얼셀|NC,exchange,"NC (두산퓨얼셀 155,800,000,000 vs NC 580,000,000,000)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,투자금액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0076,"LG이노텍과 삼성바이오로직스 중, 각각 공시한 신규시설투자등 가운데 최대 투자금액은 얼마이며 더 큰 쪽은 어느 기업인가?",LG이노텍|삼성바이오로직스,exchange,"삼성바이오로직스 (LG이노텍 383,000,000,000 vs 삼성바이오로직스 2,009,800,000,000)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,투자금액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0077,"에코프로비엠과 두산에너빌리티 중, 각각 공시한 신규시설투자등 가운데 최대 투자금액은 얼마이며 더 큰 쪽은 어느 기업인가?",에코프로비엠|두산에너빌리티,exchange,"두산에너빌리티 (에코프로비엠 473,200,000,000 vs 두산에너빌리티 806,800,000,000)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,투자금액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0078,"한미반도체와 현대글로비스 중, 각각 공시한 신규시설투자등 가운데 최대 투자금액은 얼마이며 더 큰 쪽은 어느 기업인가?",한미반도체|현대글로비스,exchange,"현대글로비스 (한미반도체 28,480,000,000 vs 현대글로비스 2,492,215,574,520)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,투자금액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0079,"한화에어로스페이스와 LIG디펜스앤에어로스페이스 중, 각각 공시한 신규시설투자등 가운데 최대 투자금액은 얼마이며 더 큰 쪽은 어느 기업인가?",한화에어로스페이스|LIG디펜스앤에어로스페이스,exchange,"한화에어로스페이스 (한화에어로스페이스 667,300,000,000 vs LIG디펜스앤에어로스페이스 374,010,000,000)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,투자금액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0080,"셀트리온과 한화오션 중, 각각 공시한 신규시설투자등 가운데 최대 투자금액은 얼마이며 더 큰 쪽은 어느 기업인가?",셀트리온|한화오션,exchange,"셀트리온 (셀트리온 1,226,500,000,000 vs 한화오션 332,800,000,000)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,투자금액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0081,"HMM와 엘에스일렉트릭 중, 각각 공시한 신규시설투자등 가운데 최대 투자금액은 얼마이며 더 큰 쪽은 어느 기업인가?",HMM|엘에스일렉트릭,exchange,"HMM (HMM 4,027,398,930,000 vs 엘에스일렉트릭 100,800,000,000)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,투자금액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0082,"LG유플러스와 SK하이닉스 중, 각각 공시한 신규시설투자등 가운데 최대 투자금액은 얼마이며 더 큰 쪽은 어느 기업인가?",LG유플러스|SK하이닉스,exchange,"SK하이닉스 (LG유플러스 615,600,000,000 vs SK하이닉스 21,608,100,000,000)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,투자금액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0083,"HD현대일렉트릭과 효성중공업 중, 각각 공시한 신규시설투자등 가운데 최대 투자금액은 얼마이며 더 큰 쪽은 어느 기업인가?",HD현대일렉트릭|효성중공업,exchange,"효성중공업 (HD현대일렉트릭 211,800,000,000 vs 효성중공업 253,800,000,000)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,투자금액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0084,"셀트리온과 하이브 중, 각각 공시한 주요사항보고서에 기재된 순자산액은 얼마이며 더 큰 쪽은 어느 기업인가?",셀트리온|하이브,major,"셀트리온 (셀트리온 17,569,313,293,255 vs 하이브 2,525,668,449,039)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,순자산액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0085,"NAVER와 고려아연 중, 각각 공시한 주요사항보고서에 기재된 순자산액은 얼마이며 더 큰 쪽은 어느 기업인가?",NAVER|고려아연,major,"NAVER (NAVER 11,196,912,064,169 vs 고려아연 8,790,526,835,901)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,순자산액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0086,"HMM와 메리츠금융지주 중, 각각 공시한 주요사항보고서에 기재된 순자산액은 얼마이며 더 큰 쪽은 어느 기업인가?",HMM|메리츠금융지주,major,"HMM (HMM 27,727,728,904,198 vs 메리츠금융지주 3,673,545)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,순자산액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0087,"기아와 하나금융지주 중, 각각 공시한 주요사항보고서에 기재된 순자산액은 얼마이며 더 큰 쪽은 어느 기업인가?",기아|하나금융지주,major,"기아 (기아 36,682,124 vs 하나금융지주 19,842,783)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,순자산액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0088,"시프트업과 크래프톤 중, 각각 공시한 주요사항보고서에 기재된 순자산액은 얼마이며 더 큰 쪽은 어느 기업인가?",시프트업|크래프톤,major,"크래프톤 (시프트업 764,404,135,605 vs 크래프톤 6,833,506,215,617)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,순자산액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0089,"삼성전자와 우리금융지주 중, 각각 공시한 주요사항보고서에 기재된 순자산액은 얼마이며 더 큰 쪽은 어느 기업인가?",삼성전자|우리금융지주,major,"삼성전자 (삼성전자 254,330,082,981,146 vs 우리금융지주 24,152,731)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,순자산액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0090,"현대모비스와 한미반도체 중, 각각 공시한 주요사항보고서에 기재된 순자산액은 얼마이며 더 큰 쪽은 어느 기업인가?",현대모비스|한미반도체,major,"현대모비스 (현대모비스 29,360,152,532,579 vs 한미반도체 591,752,077,619)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,순자산액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0091,"SK텔레콤과 KB금융 중, 각각 공시한 주요사항보고서에 기재된 순자산액은 얼마이며 더 큰 쪽은 어느 기업인가?",SK텔레콤|KB금융,major,"KB금융 (SK텔레콤 10,383,381,596,517 vs KB금융 25,042,075,532,026)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,순자산액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0092,"NC와 케이티 중, 각각 공시한 주요사항보고서에 기재된 순자산액은 얼마이며 더 큰 쪽은 어느 기업인가?",NC|케이티,major,"케이티 (NC 3,268,451,756,186 vs 케이티 15,043,539,704,920)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,순자산액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0093,"OCI홀딩스와 아모레퍼시픽 중, 각각 공시한 주요사항보고서에 기재된 순자산액은 얼마이며 더 큰 쪽은 어느 기업인가?",OCI홀딩스|아모레퍼시픽,major,"아모레퍼시픽 (OCI홀딩스 2,286,291 vs 아모레퍼시픽 5,264,930,130,274)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,순자산액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0094,"미래에셋증권과 이마트 중, 각각 공시한 주요사항보고서에 기재된 순자산액은 얼마이며 더 큰 쪽은 어느 기업인가?",미래에셋증권|이마트,major,"이마트 (미래에셋증권 9,912,437,167,102 vs 이마트 10,461,501,433,984)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,순자산액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0095,"신한지주와 POSCO홀딩스 중, 각각 공시한 주요사항보고서에 기재된 순자산액은 얼마이며 더 큰 쪽은 어느 기업인가?",신한지주|POSCO홀딩스,major,"POSCO홀딩스 (신한지주 26,676,548,634,522 vs POSCO홀딩스 47,499,864,799,005)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,순자산액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0096,"한화오션과 현대자동차 중, 각각 공시한 주요사항보고서에 기재된 순자산액은 얼마이며 더 큰 쪽은 어느 기업인가?",한화오션|현대자동차,major,"현대자동차 (한화오션 5,994,317,606,539 vs 현대자동차 69,223,018,818,275)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,2,0,0,2,0.0,1.0,0.0,,순자산액 / 한화오션,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0097,"LG유플러스와 에스엠 중, 각각 공시한 주요사항보고서에 기재된 순자산액은 얼마이며 더 큰 쪽은 어느 기업인가?",LG유플러스|에스엠,major,"LG유플러스 (LG유플러스 8,628,357,729,873 vs 에스엠 452,038)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,순자산액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0098,"한미반도체와 시프트업 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",한미반도체|시프트업,major,"한미반도체 (한미반도체 296,478,695,098 vs 시프트업 203,164,629,040)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,자기주식취득금액한도,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0099,"미래에셋증권과 에스엠 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",미래에셋증권|에스엠,major,"미래에셋증권 (미래에셋증권 824,216,603,387 vs 에스엠 160,010)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,자기주식취득금액한도,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0100,"한화오션과 현대자동차 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",한화오션|현대자동차,major,"현대자동차 (한화오션 1,336,026,910,584 vs 현대자동차 56,085,835,947,060)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,2,0,0,2,0.0,1.0,0.0,,자기주식취득금액한도 / 한화오션,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0101,"NAVER와 OCI홀딩스 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",NAVER|OCI홀딩스,major,"NAVER (NAVER 9,444,221,559,714 vs OCI홀딩스 715,342)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,자기주식취득금액한도,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0102,"현대모비스와 SK텔레콤 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",현대모비스|SK텔레콤,major,"현대모비스 (현대모비스 26,908,231,862,701 vs SK텔레콤 7,405,266,140,619)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,자기주식취득금액한도,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0103,"기아와 메리츠금융지주 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",기아|메리츠금융지주,major,"기아 (기아 28,279,363 vs 메리츠금융지주 2,011,784)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,자기주식취득금액한도,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0104,"삼성전자와 이마트 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",삼성전자|이마트,major,"삼성전자 (삼성전자 234,066,285,488,714 vs 이마트 4,904,005,163,546)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,자기주식취득금액한도,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0105,"NC와 HMM 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",NC|HMM,major,"HMM (NC 2,584,453,787,449 vs HMM 13,006,495,002,115)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,자기주식취득금액한도,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0106,"하나금융지주와 크래프톤 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",하나금융지주|크래프톤,major,"크래프톤 (하나금융지주 3,428,303 vs 크래프톤 3,667,889,548,515)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,자기주식취득금액한도,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0107,"KB금융과 하이브 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",KB금융|하이브,major,"KB금융 (KB금융 3,042,178,048,322 vs 하이브 602,541,960,605)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,자기주식취득금액한도,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0108,"셀트리온과 아모레퍼시픽 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",셀트리온|아모레퍼시픽,major,"셀트리온 (셀트리온 4,663,415,101,382 vs 아모레퍼시픽 4,425,770,780,621)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,자기주식취득금액한도,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0109,"LG유플러스와 신한지주 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",LG유플러스|신한지주,major,"신한지주 (LG유플러스 4,666,910,867,981 vs 신한지주 4,854,143,622,202)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,자기주식취득금액한도,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0110,"POSCO홀딩스와 고려아연 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",POSCO홀딩스|고려아연,major,"POSCO홀딩스 (POSCO홀딩스 44,798,302,492,788 vs 고려아연 6,754,738,730,482)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,자기주식취득금액한도,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0111,"우리금융지주와 케이티 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",우리금융지주|케이티,major,"케이티 (우리금융지주 6,773,605 vs 케이티 9,262,146,683,766)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,1,0,0,1,0.0,1.0,0.0,,자기주식취득금액한도,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0112,"한국항공우주와 한전기술 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",한국항공우주|한전기술,exchange,"한국항공우주 (한국항공우주 3,819,344,382,446 vs 한전기술 755,483,850,812)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,2,0,0,2,0.0,1.0,0.0,,매출 / 매출액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0113,"현대로템과 현대오토에버 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",현대로템|현대오토에버,exchange,"현대로템 (현대로템 4,376,597,856,611 vs 현대오토에버 3,713,617,277,000)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,2,0,0,2,0.0,1.0,0.0,,매출 / 매출액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0114,"JYP Ent와 파마리서치 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",JYP Ent|파마리서치,exchange,"JYP Ent (JYP Ent 4,372,265,000,000 vs 파마리서치 87,729,923,989)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,2,0,0,2,0.0,1.0,0.0,,매출 / 매출액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0115,"삼성중공업과 삼성전자 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",삼성중공업|삼성전자,exchange,"삼성전자 (삼성중공업 9,903,100,000,000 vs 삼성전자 300,870,903,000,000)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,2,0,0,2,0.0,1.0,0.0,,매출 / 매출액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
G0116,"LIG디펜스앤에어로스페이스와 두산퓨얼셀 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",LIG디펜스앤에어로스페이스|두산퓨얼셀,exchange,"LIG디펜스앤에어로스페이스 (LIG디펜스앤에어로스페이스 3,276,339,508,425 vs 두산퓨얼셀 461,800,000,000)",1,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,compare,1,0,0,,,0,0,2,0,0,2,0.0,1.0,0.0,,매출 / 매출액,0,0,0,0,1,거부(검색실패),0,0,0,,abstention_gate,0,2,,closed,compare,,0.0
