id,query,company,doc_group,gold,n_gold,answer,answer_hit,answer_hit_exact,graded_hit,gold_kind,gradeable,required_n,required_matched,required_coverage,required_missing,bonus_n,bonus_matched,n_required,n_covered,n_acknowledged,n_silent,field_coverage,silent_omission_rate,citation_recall,citation_precision,silent_fields,n_answer_numbers,gold_position,evidence_hit,citation_hit,refusal,unit_stated,label,numbers_grounded,has_citation,validation_passed,ungrounded,stopped_at,hcx_calls,retries,thinking,answer_mode,task,error,elapsed_sec,ms_bm25,ms_dense,ms_sparse,ms_fusion,ms_rerank,ms_facts,ms_expand,ms_process,ms_hcx,ms_total,ms_other,n_searches
S027,삼성전자의 사업보고서(2023.12)와 사업보고서(2025.12)를 비교했을 때 핵심 사업과 주요 재무지표가 어떻게 변화했는지 설명해줘.,,?,,0,"### 삼성전자의 사업보고서 비교 (2023.12 vs 2025.12)  #### 재무 지표 변화 1. **자산 총계**    - 2023년: 455조 9,060억원    - 2025년: 정보 없음     2. **부채 비율**    - 2023년: 25.4%    - 2025년: 29.9%  3. **자기자본 비율**    - 2023년: 79.8%    - 2025년: 77.0%  4. **ROE (Return on Equity)**    - 2023년: 4.3%    - 2025년: 10.8%  5. **매출액**    - 2023년: 259조원    - 2025년: 334조원  6. **영업이익**    - 2023년: 7조원    - 2025년: 44조원  7. **당기순이익**    - 2023년: 15조 4,871억원    - 2025년: 33조 6,860억원  #### 사업 부문 변화 - **2023년**:    - 갤럭시 S23 시리즈, 갤럭시 Z 폴드5와 갤럭시 Z 플립5 출시   - Neo QLED TV, BESPOKE 라인업 강화   - HBM, DDR5, LPDDR5x 등 고부가가치 제품 확대    - **2025년**:    - Ga",0,0,0,required,1,4,0,0.0,"258,935,494 / 333,605,938 / 6,566,976 / 43,601,051",0,0,0,0,0,0,,,1.0,1.0,,14,0,1,1,0,0,답변실패,0,1,0,001 / 6860,answered,1,0,none,open,compare,,20.67,85.0,155.1,191.3,0.1,10934.5,0.0,21.0,0.0,9269.6,20668.3,11.6,2
S028,SK하이닉스의 사업보고서(2023.12)와 사업보고서(2025.12)를 비교했을 때 핵심 사업과 주요 재무지표가 어떻게 변화했는지 설명해줘.,,?,,0,"### 핵심 사업 변화 분석  #### 2023년 12월 사업보고서 - **주력 생산제품**: DRAM, NAND Flash, MCP 등 메모리 반도체 제품 - **추가 사업 영역**: 시스템 LSI 분야인 CIS(CMOS Image Sensor) 사업 및 Foundry 사업  #### 2025년 12월 사업보고서 핵심 사업에 대한 구체적인 언급이 없으므로 이전 정보를 기반으로 유지한다고 가정할 수 있습니다. 따라서 여전히 DRAM, NAND Flash, MCP 등과 관련된 메모리 반도체 제품이 주요 사업일 가능성이 높으며, 추가적인 정보는 제공되지 않았습니다.  ### 주요 재무지표 변화 분석  #### 매출액 - **2023년**: 27,639,997백만 원 - **2024년**: 55,736,287백만 원 - **2025년**: 86,852,117백만 원  #### 영업이익 - **2023년**: -4,672,124백만 원 - **2024년**: 21,331,452백만 원 - **2025년**: 44,007,409백만 원  #### 당기순이익 - **2023년**: -4,836,170백만 원 - **2024년**: 17,640,396백만 원 - **20",0,0,0,required,1,4,0,0.0,"32,765,719 / 97,146,675 / 7,730,313 / 47,206,319",0,0,0,0,0,0,,,0.0,,,9,0,1,1,0,0,답변실패,1,0,0,,answered,1,0,none,open,compare,,19.14,19.4,129.1,93.2,0.1,11045.2,0.0,11.7,0.0,7837.6,19138.5,2.1,2
S029,한미반도체의 사업보고서(2023.12)와 사업보고서(2025.12)를 비교했을 때 핵심 사업과 주요 재무지표가 어떻게 변화했는지 설명해줘.,,?,,0,"### 핵심 사업의 변화 - **2023년**: 글로벌 경기 침체와 반도체 산업 투자 위축에도 불구하고, 인공지능(AI) 투자 붐과 HBM 수요 급증이 이루어졌습니다. 한미반도체는 SK하이닉스로부터 DUAL TC BONDER 수주를 받아 창사 최대 수주를 기록했습니다. - **2025년**: 구체적인 사업 내용에 대한 정보는 제공되지 않았습니다. 다만, 이전 기간 동안의 HBM 시장의 성장과 기술 발전 트렌드를 고려할 때, 한미반도체가 여전히 HBM 관련 장비 공급에 주력하고 있을 가능성이 높습니다.  ### 주요 재무 지표의 변화 #### 2023년 vs 2024년 - **매출액**:     - 2023년: 157,081,381,666원     - 2024년: 555,547,131,225원     - **증감**: +248.5%  - **영업이익**:     - 2023년: 37,841,121,161원     - 2024년: 255,609,648,684원     - **증감**: +573.1%  - **당기순이익**:     - 2023년: 271,233,993,739원     - 2024년: 152,405,212,610원     - **증감**: -43.",0,0,0,required,1,4,0,0.0,"159,009 / 576,685 / 34,571 / 251,390",0,0,0,0,0,0,,,1.0,1.0,,15,0,1,1,0,1,답변실패,0,1,0,248.5 / 43.9 / 573.1,answered,1,0,none,open,compare,,22.15,15.3,120.4,97.5,0.1,11177.3,0.0,16.1,0.0,10712.9,22146.1,6.3,2
S030,디앤디파마텍이 2025년에 실시한 자금조달 내역을 유형별로 정리해줘.,,?,,0,"디앤디파마텍이 2025년에 실시한 자금조달 내역은 다음과 같습니다.  1. **전환사채권 발행결정**    - **발행금액:** 34,326,120,000원    - **자금조달 목적:**      - 운영자금: 19,650,000,000원      - 타법인 증권 취득자금: 14,676,120,000원    - **사채의 종류:** 전환사채    - **사채만기일:** 2055년 06월 20일    - **이자지급방법:** 매 분기마다 지급, 이연 가능    - **원금상환방법:** 만기상환방법    - **사채발행방법:** 사모  2. **무상증자결정**    - **신주의 종류와 수:** 보통주식 32,568,957주    - **액면가액:** 500원    - **증자전 발행주식총수:** 보통주식 10,856,319주    - **신주배정기준일:** 2025년 11월 14일    - **신주의 배당기산일:** 2025년 1월 1일    - **신주의 상장 예정일:** 2025년 12월 5일  3. **자본으로 인정되는 채무증권 발행결정**    - **발행금액:** 34,326,120,000원    - **자금조달 목적:**      - 운영자금: 1",0,0,1,required,1,3,3,1.0,,0,0,0,0,0,0,,,1.0,0.5,,6,0,1,1,0,0,정답,1,1,1,,answered,1,0,none,open,summarize,,16.11,820.5,288.7,286.0,0.0,3460.8,0.0,2.2,0.0,11241.1,16103.6,4.3,1
S031,한화오션이 2023년에 실시한 자금조달 내역을 유형별로 정리해줘.,,?,,0,"한화오션이 2023년에 실시한 자금조달 내역은 다음과 같습니다:  ### 유상증자 1. **2023년 5월 23일**:      - **목적**: 채무상환자금      - **금액**: 141,292,658,080원    2. **2023년 8월 23일 (정정)**:      - **목적**: 시설자금, 운영자금, 타법인 증권취득자금      - **금액**:        - 시설자금: 570,000,000,000원        - 운영자금: 207,092,415,000원        - 타법인 증권취득자금: 720,000,000,000원    ### 전환사채권 발행 1. **2023년 6월 1일**:      - **목적**: 기타자금      - **금액**: 48,057,256,181원    위의 정보는 각 공시의 내용을 기반으로 작성되었습니다.   근거: evidence_1, evidence_2, evidence_3, evidence_4, evidence_5, evidence_6, evidence_7.",0,0,0,required,1,3,1,0.3333,"1,497,092,415,000 / 16,730",4,1,0,0,0,0,,,0.0,,,5,0,1,1,0,0,답변실패,1,0,0,,answered,1,0,none,open,summarize,,10.95,159.3,211.9,47.4,0.0,5398.8,0.0,5.3,0.0,5122.5,10946.9,1.6,1
S032,에스엠이 2023년에 실시한 자금조달 내역을 유형별로 정리해줘.,,?,,0,"에스엠의 2023년 자금조달 내역은 다음과 같습니다:  ### 1. 유상증자 #### 2023년 2월 7일 - **목적:** 타법인 증권 취득자금     - **금액:** 111,930,000,000원    - **신주 발행 세부사항:**     - **신주 수량:** 보통주식 1,230,000주     - **액면가액:** 500원     - **발행가액:** 91,000원     - **증자 방식:** 제3자배정증자    #### 2023년 3월 6일 - 위 날짜의 유상증자 계획은 이전의 계획을 취소하여 변경됨. 따라서 새로운 정보는 없음.  ### 2. 전환사채(CB) 발행 #### 2023년 2월 7일 - **목적:** 타법인 증권 취득자금     - **금액:** 105,222,000,000원    - **CB 발행 세부사항:**     - **사채 종류:** 무기명식 무이권부무보증 사모 전환사채     - **만기일:** 2028년 3월 6일     - **이자율:** 표면이자율 0%, 만기이자율 0%     - **상환 방법:** 만기일에 원금의 100% 상환    #### 2023년 3월 6일 - 위 날짜의 CB 발행 계획은 이전에 체결된 계약",0,0,0,required,1,4,2,0.5,가처분 / 해제,0,0,0,0,0,0,,,0.0,,,6,0,1,1,0,0,답변실패,0,0,0,100,answered,1,0,none,open,summarize,,12.26,164.9,304.1,277.7,0.0,3493.0,0.0,2.1,0.0,8015.7,12262.8,5.2,1
S033,SK하이닉스의 2024년 신규시설투자등 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"다음은 2024년 SK하이닉스의 신규시설투자등에 대한 주요 내용입니다:  ### 1. 청주 M15X 건설 - **투자구분**: 시설증설 - **투자대상**: 청주 M15X 건설 - **투자금액**: 5,296,200,000,000원 - **자기자본**: 53,503,752,397,611원 - **자기자본 대비 비율**: 9.90% - **대규모 법인 여부**: 해당 - **투자목적**: 선제적인 반도체 수요 대응을 위한 차세대 DRAM 생산능력 확장 - **투자기간**:    - 시작일: 2024-04-24   - 종료일: 2026-10-30 - **이사회 결의일**: 2024-04-24  ### 2. 용인 반도체 클러스터 내 신규 Fab 건설 - **투자구분**: 신규시설투자 - **투자대상**: 용인 반도체 클러스터 내 신규 Fab 건설 - **투자금액**: 9,411,500,000,000원 - **자기자본**: 53,503,752,397,611원 - **자기자본 대비 비율**: 17.59% - **대규모 법인 여부**: 해당 - **투자목적**: AI 반도체 수요 대응 및 미래 성장 동력 확보 - **투자기간**:    - 시작일: 2024-08-01 ",0,0,1,required,1,5,5,1.0,,0,0,11,10,0,1,0.9091,0.0909,1.0,0.3333,기타투자판단과관련한중요사항,9,0,1,1,0,0,정답,0,1,0,001,answered,1,0,none,open,summarize,,13.17,72.6,88.7,380.2,0.0,361.6,11.8,3.1,0.1,12259.5,13168.6,0.0,1
S034,한미반도체의 2025년 신규시설투자등 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"한미반도체의 2025년 신규시설투자 등에 관한 주요 내용을 다음과 같이 정리하였습니다:  ### 신규시설투자 - **투자구분**: 신규시설투자 - **투자대상**: 한미반도체 7공장 - **투자금액**: 28,480,000,000원(VAT 포함) - **자기자본**: 540,887,863,389원 - **자기자본 대비 비율**: 5.26% - **대규모 법인 여부**: 해당 없음 - **투자 목적**: 차세대 프리미엄 HBM 생산에 대응하기 위한 최신식 하이브리드 본더 전용 공장 건축 - **투자 기간**:    - 시작일: 2025-08-01   - 종료일: 2026-11-30 - **이사회 결의일**: 2025-06-20 - **기타 중요 사항**:   1. 자기자본은 2024년 말 연결재무제표 기준임.   2. 투자금액 및 기간은 공사 진행 경과와 경영 환경에 따라 변동 가능.  ### 공급 계약 체결 내역 #### 계약 1: HBM 제조용 장비 수주 - **계약 상대방**: SK하이닉스 - **계약 금액**: 1,567,500,000원(VAT 포함) - **최근 매출액 대비 비율**: 0.28% - **계약 기간**:    - 시작일: 2025-11-",0,0,1,required,1,5,5,1.0,,0,0,11,10,0,1,0.9091,0.0909,1.0,0.2,기타투자판단과관련한중요사항,11,0,1,1,0,0,정답,1,1,1,,answered,1,0,none,open,summarize,,15.06,11.6,257.4,445.4,0.0,825.9,44.7,0.3,0.1,13515.7,15059.5,0.0,1
S035,LG이노텍의 2024년 신규시설투자등 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"LG이노텍의 2024년 신규시설투자등에 대한 주요 내용은 다음과 같습니다:  ### 첫 번째 공시 (2024년 2월 20일) - **투자구분**: 신규시설투자 - **투자대상**: 광학솔루션사업부 시설투자 - **투자금액**: 383,000,000,000원 - **자기자본**: 4,265,792,959,339원 - **자기자본대비 비율**: 9.0% - **대규모 법인 여부**: 해당 - **투자목적**: 광학솔루션 사업 신모델 대응 및 경쟁력 강화 - **투자기간**: 2024년 2월 20일부터 2024년 12월 31일까지 - **이사회 결의일**: 2024년 2월 20일  기타 중요한 사항으로는: 1. 자기자본은 2022년 말 연결재무제표 기준임. 2. 투자금액 및 기간은 변동 가능함. 3. 감사위원은 전원 사외이사로 구성됨.  ### 두 번째 공시 (2024년 11월 21일) - **투자구분**: 신규시설투자 - **투자대상**: 광학솔루션사업부 시설투자 - **투자금액**: 375,900,000,000원 - **자기자본**: 4,714,574,536,068원 - **자기자본대비 비율**: 8.0% - **대규모 법인 여부**: 해당 - **투자목적**",0,0,1,required,1,5,5,1.0,,0,0,11,8,0,3,0.7273,0.2727,0.0,,기타투자판단과관련한중요사항 / 시작일 / 종료일,6,0,1,1,0,1,정답,1,0,0,,answered,1,0,none,open,summarize,,9.66,240.8,159.5,327.9,0.0,245.4,210.7,4.0,0.1,8682.7,9662.3,0.0,1
S036,레인보우로보틱스의 2024년 신규시설투자등 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"레인보우로보틱스의 2024년 신규시설투자등 공시의 주요 내용을 아래와 같이 정리합니다:  ### 투자판단 관련 주요경영사항 (국책과제 선정) - **사업명**: 민군겸용 기술개발사업(비정형 복잡한 환경에서 매니퓰레이터(로봇팔)를 이용한 다중 임무용 다족형 로봇의 통합운동제어 기술 개발). - **연구기관**: 주관연구기관: 레인보우로보틱스, 공동연구기관: 한국과학기술원, 한국기술교육대학교 등. - **수행 기간**: 2022.06.01부터 2027.05.31까지 (총 60개월). - **총 사업비**: 14,904,338,000원.   - **정부출연금**: 12,124,000,000원.   - **기업부담금**: 2,780,338,000원 (당사: 2,001,335,000원; 당사 현물: 1,801,200,000원, 현금: 200,135,000원).  ### 단일판매ㆍ공급계약체결 #### 계약 1: 로봇 주방자동화 사업 관련 협동로봇 공급계약 - **계약 상대방**: 엣눅하다. - **계약 금액**: 1,500,001,800원. - **최근 매출액 대비 비율**: 11.0%. - **계약 기간**: 2023.12.20~2024.12.31.  #### 계약 ",0,0,0,required,1,5,0,0.0,"27,850,000,000 / 21.3 / 2024-05-16 / 2025-12-15 / 사옥",0,0,11,2,0,9,0.1818,0.8182,0.0,,기타투자판단과관련한중요사항 / 대규모법인여부 / 시작일 / 이사회결의일 / 종료일 / 투자구분 / 투자금액 / 투자대상 / 투자목적,22,0,0,0,1,0,거부(검색실패),0,0,0,2024.03 / 2027.10,answered,1,2,none,open,summarize,,13.32,276.0,181.9,964.7,0.0,2079.7,237.7,6.6,0.8,9796.0,13313.8,0.0,3
S037,두산로보틱스의 2025년 투자판단관련주요경영사항 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"- **이사회결의일(결정일) 또는 사실확인일**: 2025-02-05     - 근거: 두산로보틱스/투자판단 관련 주요경영사항/(2025.02.05)투자판단 관련 주요경영사항 [report_id: exchange_20250205800058]  - **제목**: 자동차 제조용 협동 로봇 판매를 위한 양해각서(MOU) 체결     - 근거: 두산로보틱스/투자판단 관련 주요경영사항/(2025.02.05)투자판단 관련 주요경영사항 [report_id: exchange_20250205800058]  - **주요내용**:     - 당사는 태국 소재 로보틱스 솔루션 개발 전문 기업인 VRNJ Co.,Ltd.와 향후 2년간 태국 소재 자동차 및 연관 산업 부품업체를 포함하여 인도네시아, 필리핀, 베트남 등 아시아 지역에 당사 협동 로봇을 판매하는 MOU 계약을 체결함.     - 상대방: VRNJ Co., Ltd.     - 계약 내용: 협동 로봇 300대     - 판매 대상 제조 공정: Parts finishing, Palletizing, Injection/Inspection, Pick&Place     - 계약 기간: 2025년 2월 5일부터 2026년 12월 31",0,0,1,required,1,4,4,1.0,,0,0,3,2,0,1,0.6667,0.3333,1.0,1.0,주요내용,0,0,1,1,1,0,정답,1,1,1,,answered,1,2,none,open,summarize,,7.34,66.7,111.0,970.9,0.0,366.6,5.7,2.7,0.1,5817.5,7340.5,0.0,3
S038,LG에너지솔루션의 2023년 투자판단관련주요경영사항 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,required,1,3,0,0.0,FEPS / 19GWh / 2024년,0,0,3,0,0,3,0.0,1.0,0.0,,이사회결의일(결정일)또는사실확인일 / 제목 / 주요내용,0,0,0,0,1,,거부(검색실패),0,0,0,,abstention_gate,0,2,,open,summarize,,1.18,93.7,133.9,948.7,0.0,0.0,49.6,0.0,0.0,,1178.0,0.0,3
