id,query,company,doc_group,gold,n_gold,answer,answer_hit,answer_hit_exact,graded_hit,gold_kind,gradeable,required_n,required_matched,required_coverage,required_missing,bonus_n,bonus_matched,n_required,n_covered,n_acknowledged,n_silent,field_coverage,silent_omission_rate,citation_recall,citation_precision,silent_fields,n_answer_numbers,gold_position,evidence_hit,citation_hit,refusal,label,numbers_grounded,has_citation,validation_passed,ungrounded,stopped_at,hcx_calls,retries,thinking,answer_mode,task,error,elapsed_sec,ms_bm25,ms_dense,ms_sparse,ms_fusion,ms_rerank,ms_facts,ms_expand,ms_process,ms_hcx,ms_total,ms_other,n_searches
G0103,"기아와 메리츠금융지주 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",기아|메리츠금융지주,major,"기아 (기아 28,279,363 vs 메리츠금융지주 2,011,784)",1,"기아의 자기주식 취득금액 한도는 다음과 같습니다. - 2025년 7월 25일: 27,929,363 백만원 - 2025년 3월 14일: 28,279,363 백만원 - 2024년 1월 25일: 19,837,144 백만원 - 2023년 1월 27일: 19,631,468 백만원  메리츠금융지주의 자기주식 취득금액 한도는 다음과 같습니다. - 2026년 2월 9일: 657,473 백만원 - 2026년 2월 6일: 1,682,947 백만원 - 2025년 8월 20일: 1,360,866 백만원 - 2025년 3월 26일: 1,912,262 백만원 - 2024년 9월 25일: 1,511,784 백만원 - 2024년 3월 22일: 2,011,784 백만원 - 2023년 9월 21일: 245,004 백만원 - 2023년 3월 17일: 652,800 백만원  두 기업의 자기주식 취득금액 한도를 비교해 보면, 가장 큰 값은 기아의 2025년 3월 14일의 28,279,363 백만원입니다. 따라서 자기주식 취득금액 한도가 더 큰 기업은 기아입니다.  근거:  - 기아: report_id(major_20250725000473), report_id(major_20250314001646",0,0,1,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,0.1667,,12,0,1,1,0,정답,1,1,1,,answered,1,0,none,closed,compare,,14.49,46.3,127.4,436.6,0.1,5443.0,7.4,0.1,0.5,8427.1,14484.7,0.0,2
G0104,"삼성전자와 이마트 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",삼성전자|이마트,major,"삼성전자 (삼성전자 234,066,285,488,714 vs 이마트 4,904,005,163,546)",1,"삼성전자의 자기주식 취득금액 한도는 다음과 같습니다: - 2024년 11월 18일: 206,038,109,218,776원 - 2025년 2월 18일: 225,001,751,268,159원 - 2025년 7월 8일: 217,358,264,978,026원 - 2026년 1월 7일: 208,584,779,901,622원 - 2026년 1월 29일: 206,164,821,025,794원  이마트의 자기주식 취득금액 한도는 다음과 같습니다: - 2024년 7월 18일: 4,904,005,114,026원 - 2025년 1월 20일: 4,904,005,163,546원 - 2025년 7월 17일: 3,821,532,436,307원 - 2026년 1월 20일: 3,821,532,706,997원  비교 결과, 삼성전자의 자기주식 취득금액 한도가 이마트의 것보다 큽니다.  근거: major_20241118000328, major_20250218001596, major_20250708000011, major_20260107000715, major_20260129000003, major_20240718000126, major_20250120000481, major_202507170",0,0,0,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,0.5,0.1111,,9,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,compare,,13.23,28.1,148.9,100.4,0.1,6534.8,6.0,0.1,0.5,6413.5,13230.4,0.0,2
G0105,"NC와 HMM 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",NC|HMM,major,"HMM (NC 2,584,453,787,449 vs HMM 13,006,495,002,115)",1,"NC의 자기주식 취득금액 한도는 2,584,453,787,449원이며, HMM의 자기주식 취득금액 한도는 13,006,495,002,115원입니다. 따라서 자기주식 취득금액 한도가 더 큰 기업은 HMM입니다.  근거: FACT (NC: major_20240509000521, HMM: major_20250814003240)",0,0,1,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,1.0,,2,0,1,1,0,정답,1,1,1,,answered,1,0,none,closed,compare,,6.52,72.0,123.4,451.1,0.1,3560.6,7.0,0.1,0.4,2304.3,6515.5,0.0,2
G0106,"하나금융지주와 크래프톤 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",하나금융지주|크래프톤,major,"크래프톤 (하나금융지주 3,428,303 vs 크래프톤 3,667,889,548,515)",1,"하나금융지주의 자기주식 취득금액 한도와 크래프톤의 자기주식 취득금액 한도를 비교하기 위해 각 기업의 가장 최근 공시된 자기주식 취득금액 한도를 확인하겠습니다.  최근 공시된 하나금융지주의 자기주식 취득금액 한도는 다음과 같습니다: - 2025년 10월 28일: 2,265,033 백만원 - 2025년 7월 25일: 2,821,475 백만원 - 2025년 2월 4일: 2,762,936 백만원  최근 공시된 크래프톤의 자기주식 취득금액 한도는 다음과 같습니다: - 2026년 2월 9일: 3,667,889,548,515 원 - 2025년 3월 26일: 3,667,889,548,515 원  비교 결과, 크래프톤의 자기주식 취득금액 한도가 하나금융지주의 자기주식 취득금액 한도보다 큽니다.  근거: - 하나금융지주: major_20251028000206, major_20250725000416, major_20250204000177 - 크래프톤: major_20260209000388, major_20250326000967",0,0,0,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,0.5,0.2,,4,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,compare,,12.0,73.6,166.3,449.9,0.1,6059.1,6.0,0.1,0.5,5243.0,11997.0,0.0,2
G0107,"KB금융과 하이브 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",KB금융|하이브,major,"KB금융 (KB금융 3,042,178,048,322 vs 하이브 602,541,960,605)",1,"KB금융의 자기주식 취득금액 한도는 다음과 같습니다: - 3,152,769원 (2026년 2월 5일 공시) - 2,792,254,687,604원 (2025년 2월 5일 공시) - 1,523,597,486,457원 (2023년 7월 25일 공시)  하이브의 자기주식 취득금액 한도는 다음과 같습니다: - 602,541,960,605원 (2026년 2월 12일 공시) - 439,812,434,829원 (2024년 8월 27일 공시)  두 기업의 자기주식 취득금액 한도를 비교했을 때, 하이브의 602,541,960,605원이 KB금융의 3,152,769원보다 큽니다. 따라서 더 큰 쪽은 하이브입니다.  근거: major_20260205000367, major_20250205000299, major_20230725000254, major_20260212001232, major_20240827000661",0,0,0,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,0.5,0.2,,5,0,1,1,0,답변실패,1,1,1,,answered,1,0,none,closed,compare,,11.48,61.1,193.1,103.2,0.1,6504.1,3.7,0.1,0.5,4615.1,11481.8,0.7,2
G0108,"셀트리온과 아모레퍼시픽 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",셀트리온|아모레퍼시픽,major,"셀트리온 (셀트리온 4,663,415,101,382 vs 아모레퍼시픽 4,425,770,780,621)",1,"셀트리온과 아모레퍼시픽의 자기주식 취득금액 한도는 다음과 같습니다:  ### 셀트리온 - 2024년 11월 21일: 4,149,974,391,123원 - 2024년 12월 27일: 4,043,158,495,246원 - 2023년 6월 22일: 3,367,075,225,868원 - 2024년 6월 14일: 3,784,048,405,000원 - 2024년 5월 28일: 4,613,549,785,831원 - 2024년 4월 28일: 4,663,415,101,382원 - 2024년 4월 3일: 4,482,476,707,586원 - 2024년 3월 21일: 4,337,166,602,066원 - 2024년 2월 19일: 4,439,033,887,796원 - 2023년 12월 31일 이전: 3,555,853,780,564원  ### 아모레퍼시픽 - 2026년 3월 9일: 3,692,771,724,474원 - 2025년 8월 1일: 3,691,480,055,575원 - 2023년 10월 31일: 4,425,770,780,621원  셀트리온의 자기주식 취득금액 한도가 아모레퍼시픽의 것보다 큽니다. 특히, 셀트리온의 경우 2024년 4월 28일에 공시된 금액이 4,663,41",0,0,1,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,0.5,0.1667,,13,0,1,1,0,정답,1,1,1,,answered,1,0,none,closed,compare,,16.03,19.5,130.4,99.7,0.1,6531.5,6.5,0.1,0.6,9242.6,16028.9,0.0,2
G0109,"LG유플러스와 신한지주 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",LG유플러스|신한지주,major,"신한지주 (LG유플러스 4,666,910,867,981 vs 신한지주 4,854,143,622,202)",1,"LG유플러스의 자기주식 취득금액 한도는 4,666,910,867,981원이며, 신한지주의 자기주식 취득금액 한도는 최소 3,465,051,440,862원에서 최대 4,854,143,622,202원으로 다양합니다. 따라서 자기주식 취득금액 한도가 더 큰 기업은 신한지주입니다.  근거: major_20250721000270, major_20240426000306, major_20240208000115, major_20231025000118, major_20230427000308",0,0,1,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,0.5,0.2,,3,0,1,1,0,정답,0,1,0,20240208000115,answered,1,0,none,closed,compare,,7.46,42.3,120.4,514.1,0.1,3802.1,8.6,0.2,0.4,2964.8,7455.2,2.4,2
G0110,"POSCO홀딩스와 고려아연 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",POSCO홀딩스|고려아연,major,"POSCO홀딩스 (POSCO홀딩스 44,798,302,492,788 vs 고려아연 6,754,738,730,482)",1,"POSCO홀딩스의 자기주식 취득금액 한도는 44,798,302,492,788원이며, 고려아연의 자기주식 취득금액 한도는 다음과 같습니다:  - 2024년 10월 11일: 6,098,664,815,982원 - 2024년 8월 7일: 6,498,664,815,982원 - 2024년 5월 3일: 6,754,738,730,482원 - 2023년 11월 9일: 6,493,809,566,462원  따라서 자기주식 취득금액 한도가 더 큰 기업은 POSCO홀딩스입니다.  근거: major_20240712000097, major_20241011000053, major_20240807000156, major_20240503000740, major_20231109000193",0,0,1,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,0.4,,5,0,1,1,0,정답,1,1,1,,answered,1,0,none,closed,compare,,8.47,51.4,158.6,440.6,0.1,3806.3,6.9,2.5,0.5,4008.2,8472.2,0.0,2
G0111,"우리금융지주와 케이티 중, 각각 공시한 주요사항보고서에 기재된 자기주식 취득금액 한도은 얼마이며 더 큰 쪽은 어느 기업인가?",우리금융지주|케이티,major,"케이티 (우리금융지주 6,773,605 vs 케이티 9,262,146,683,766)",1,"우리금융지주의 자기주식 취득금액 한도는 다음과 같습니다. - 2026년 2월 6일: 6,773,605 백만원 - 2025년 2월 7일: 3,999,455 백만원 - 2024년 3월 13일: 3,822,470 백만원 - 2024년 3월 21일: 4,215,769 백만원  케이티의 자기주식 취득금액 한도는 다음과 같습니다. - 2026년 2월 10일: 8,353,054,681,580 백만원 - 2025년 2월 13일: 9,262,146,683,766 백만원 - 2024년 2월 8일: 9,028,339,194,515 백만원 - 2023년 5월 11일: 9,008,873,926,295 백만원 - 2023년 2월 9일: 9,023,428,398,100 백만원  두 기업의 자기주식 취득금액 한도를 비교해보면, 모든 공시일에서 케이티의 한도가 우리금융지주의 한도보다 큽니다. 따라서 더 큰 쪽은 케이티입니다.  근거:  - 우리금융지주: major_20260206001097, major_20250207000515, major_20240313001515, major_20230421000526 - 케이티: major_20260210000397, major_20250213000",0,0,1,compare,1,0,0,,,0,0,1,1,0,0,1.0,0.0,1.0,0.2222,,9,0,1,1,0,정답,1,1,1,,answered,1,0,none,closed,compare,,23.58,34.4,133.3,106.5,0.1,6529.9,4.9,0.2,0.5,16770.3,23578.9,0.0,2
G0112,"한국항공우주와 한전기술 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",한국항공우주|한전기술,exchange,"한국항공우주 (한국항공우주 3,819,344,382,446 vs 한전기술 755,483,850,812)",1,"최근 매출액에 대한 정보는 다음과 같습니다:  ### 한국항공우주 - 2024년 1분기(제26기) 매출액: 734,171백만 원 - 2023년(제25기) 매출액: 3,798,361백만 원  ### 한전기술 - 2026년 1월 9일 공시 기준 최근 매출액: 553,362,978,020원 - 2025년 7월 29일 공시 기준 최근 매출액: 553,362,978,020원  두 기업의 최근 매출액을 비교하면, 한전기술의 매출액이 더 큽니다.   따라서 더 큰 매출액을 가진 기업은 **한전기술**입니다.  근거:  - 한국항공우주의 2024년 1분기 매출액: [EVIDENCE 1]  - 한국항공우주의 2023년 매출액: [EVIDENCE 3] - 한전기술의 2026년 1월 9일 공시 기준 최근 매출액: [EVIDENCE 2] - 한전기술의 2025년 7월 29일 공시 기준 최근 매출액: [EVIDENCE 4]",0,0,0,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.0,,,3,0,0,0,0,검색실패,1,0,0,,answered,1,0,none,closed,compare,,12.2,18.4,152.3,96.9,0.2,6598.4,86.4,14.2,0.9,5312.3,12199.9,0.0,2
G0113,"현대로템과 현대오토에버 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",현대로템|현대오토에버,exchange,"현대로템 (현대로템 4,376,597,856,611 vs 현대오토에버 3,713,617,277,000)",1,"최근 매출액에 대한 정보는 다음과 같습니다:  ### 현대로템 - 최근 매출액(원): 3,587,382,453,001 (2024년 연결재무제표 기준, [EVIDENCE 1]) - 매출액(원): 78,766,791 (2026년 3월 31일 기준, [FACT]) - 매출액(원): 36,256,823 (2026년 3월 31일 기준, [FACT])  ### 현대오토에버 - 매출액(원): 78,766,791 (2026년 3월 31일 기준, [FACT]) - 매출액(원): 36,256,823 (2026년 3월 31일 기준, [FACT])  두 기업 중에서 더 큰 최근 매출액을 기록한 기업은 현대로템입니다. 현대로템의 최근 매출액은 3,587,382,453,001원으로, 현대오토에버의 최근 매출액인 78,766,791원보다 큽니다.  근거: evidence_20240826800037(C1), fact_periodic_20260515001448(P18:C37), fact_periodic_20260319001275(P18:C69), fact_periodic_20260515002876, fact_periodic_20260318001324.",0,0,0,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.0,,,3,0,1,0,0,답변실패,0,1,0,20260318001324.,answered,1,0,none,closed,compare,,12.72,15.1,127.0,94.5,0.2,6534.0,82.8,26.3,1.2,5915.8,12719.1,0.0,2
G0114,"JYP Ent와 파마리서치 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",JYP Ent|파마리서치,exchange,"JYP Ent (JYP Ent 4,372,265,000,000 vs 파마리서치 87,729,923,989)",1,"최근 매출액에 대한 정보는 다음과 같습니다.  ### JYP Ent - 최근 매출액: 155,435,844,908원 (2024년 2월 15일 공시) - 또 다른 최근 매출액: 4,372,265,000,000원 (2024년 2월 15일 공시)  ### 파마리서치 - 제품매출액: 101,857,959,480원 (2025년 6월 15일 공시) - 상품매출액: 13,693,674,099원 (2025년 6월 15일 공시) - 기타매출액: 1,358,336,728원 (2025년 6월 15일 공시) - 매출액 합계: 116,909,970,307원 (2025년 6월 15일 공시)  두 기업의 최근 매출액을 비교해 보면, 파마리서치의 최근 매출액 합계가 116,909,970,307원으로 JYP Ent의 최근 매출액 155,435,844,908원과 4,372,265,000,000원보다 낮습니다. 따라서 JYP Ent의 매출액이 더 큽니다.  근거: exchange_20240215900852, periodic_20260515001997",0,0,0,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.5,0.5,,6,0,1,0,0,답변실패,1,1,1,,answered,1,0,none,closed,compare,,12.0,322.3,156.7,93.3,0.3,5928.4,213.6,18.8,1.3,5469.4,11996.6,0.0,2
G0115,"삼성중공업과 삼성전자 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",삼성중공업|삼성전자,exchange,"삼성전자 (삼성중공업 9,903,100,000,000 vs 삼성전자 300,870,903,000,000)",1,"최근 매출액에 대한 정보를 다음과 같이 정리할 수 있습니다:  ### 삼성중공업 - 2026년 3월 23일 공시된 단일판매·공급계약 체결에 따르면 최근매출액은 9,903,100,000,000원입니다. - 2026년 3월 20일 공시된 단일판매·공급계약 체결에서도 최근매출액은 동일하게 9,903,100,000,000원으로 나타납니다. - 2026년 3월 16일 공시된 단일판매·공급계약 해지에 따르면 최근매출액은 5,944,700,000,000원이지만 이는 이전 정보와는 차이가 있으므로 신뢰도가 낮습니다.  ### 삼성전자 - 2026년 3월 10일 제출된 사업보고서에 따르면 삼성전자의 최근 매출액은 333,605,938천 원으로 나타나며, 이는 약 333,605,938,000,000원입니다. - 또한, 2024년 연간 매출은 300조 8,709억 원으로 기록되어 있습니다.  두 기업의 최근 매출액을 비교했을 때, 삼성전자의 매출액이 훨씬 큽니다. 따라서 더 큰 매출액을 가진 기업은 삼성전자입니다.  근거: exchange_20260323800137, exchange_20260320800106, periodic_20260310002820, periodic_202",0,0,0,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.0,0.0,,6,0,1,0,0,답변실패,0,1,0,20250311001085. / 333605938000000,answered,1,0,none,closed,compare,,11.5,15.3,147.5,94.8,0.2,5666.5,115.2,23.4,1.0,5545.5,11500.6,0.0,2
G0116,"LIG디펜스앤에어로스페이스와 두산퓨얼셀 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",LIG디펜스앤에어로스페이스|두산퓨얼셀,exchange,"LIG디펜스앤에어로스페이스 (LIG디펜스앤에어로스페이스 3,276,339,508,425 vs 두산퓨얼셀 461,800,000,000)",1,"최근 매출액에 대한 정보를 제공하겠습니다:  ### LIG디펜스앤에어로스페이스의 최근 매출액 - 최근 매출액: 1,600,344,315,019원     (공시 ID: exchange_20260318800600, 공시 날짜: 2026년 3월 18일)  ### 두산퓨얼셀의 최근 매출액 - 분기보고서에 따르면 두산퓨얼셀의 최근 매출액은 다음과 같습니다:   - 2025년 9월 분기보고서: 319,068,965,441원       (공시 ID: periodic_20251113000996, 공시 날짜: 2025년 11월 13일)   - 2025년 6월 반기보고서: 228,248,246,472원       (공시 ID: periodic_20250813001511, 공시 날짜: 2025년 8월 13일)  이제 두 기업의 최근 매출액을 비교해보면: - LIG디펜스앤에어로스페이스: 1,600,344,315,019원 - 두산퓨얼셀: 319,068,965,441원 (2025년 9월 분기보고서 기준)  비교 결과, LIG디펜스앤에어로스페이스의 최근 매출액이 두산퓨얼셀의 최근 매출액보다 큽니다.  **근거:** - LIG디펜스앤에어로스페이스: exchange_202603188006",0,0,0,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.0,0.0,,3,0,0,0,0,검색실패,1,1,1,,answered,1,0,none,closed,compare,,12.7,17.4,132.2,94.0,0.3,5875.8,84.6,22.5,1.1,6547.6,12697.0,0.0,2
G0117,"효성중공업과 HD현대중공업 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",효성중공업|HD현대중공업,exchange,"HD현대중공업 (효성중공업 4,894,979,612,220 vs HD현대중공업 14,486,500,000,000)",1,"최근매출액에 대한 정보는 다음과 같습니다.  ### 효성중공업 - 2025년 12월 기준 최근매출액: 7,075,406백만 원     (참고: 2024년 연결재무제표 기준 최근매출액: 14,486,500,000,000원)  ### HD현대중공업 - 2025년 10월 20일 공시 기준 최근매출액: 14,486,500,000,000원   - 2025년 10월 30일 공시 기준 최근매출액: 14,486,500,000,000원    두 기업의 최근매출액을 비교했을 때, HD현대중공업의 최근매출액이 더 큽니다.  **근거:**   - 효성중공업: [EVIDENCE 1](https://dart.fss.or.kr/dsaf001/main.do?cn=20260323001004)   - HD현대중공업: [EVIDENCE 2](https://dart.fss.or.kr/dsaf001/main.do?cn=exchange_20251020800152), [EVIDENCE 4](https://dart.fss.or.kr/dsaf001/main.do?cn=exchange_20251030800164)   - 추가적인 최근매출액 정보: [FACT](#fact-공시-표에서-직접-추출한-확정-값입",0,0,0,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.0,0.0,,2,0,0,0,0,검색실패,0,1,0,001,answered,1,0,none,closed,compare,,13.24,15.0,134.1,95.8,0.2,6536.6,133.1,13.2,0.9,6434.9,13236.3,0.0,2
G0118,"아모레퍼시픽과 한미약품 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",아모레퍼시픽|한미약품,exchange,"아모레퍼시픽 (아모레퍼시픽 4,134,931,512,111 vs 한미약품 1,495,501,575,568)",1,"최근 매출액에 대한 정보를 찾았습니다:  ### 아모레퍼시픽 - 최근 매출액: 153,492 (2023년 12월 기준)  ### 한미약품 - 최근 매출액: 1,495,501,575,568 (2026년 1월 28일 기준)  두 기업 중에서 한미약품의 최근 매출액이 더 큽니다.  **근거**:  - 아모레퍼시픽: [report_id: periodic_20240307000545] - 한미약품: [report_id: exchange_20260128800054]",0,0,0,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.5,0.5,,2,0,0,0,0,검색실패,1,1,1,,answered,1,0,none,closed,compare,,9.72,19.0,126.0,89.9,0.2,6553.6,40.5,18.9,1.4,2908.9,9722.9,0.0,2
G0119,"셀트리온과 HMM 중, 각각 공시한 공시에 기재된 최근매출액은 얼마이며 더 큰 쪽은 어느 기업인가?",셀트리온|HMM,exchange,"HMM (셀트리온 3,557,303,554,371 vs HMM 18,582,770,290,515)",1,"최근 매출액에 대한 정보를 바탕으로 셀트리온과 HMM 중 어느 기업의 매출액이 더 큰지를 비교하겠습니다.  ### 셀트리온의 최근 매출액 정보 - 최근 매출액: 44,070 (셀트리온 / 분기보고서 / 20260515) [report_id: periodic_20260515002932] - 최근 매출액: 30,150 (셀트리온 / 사업보고서 / 20260316) [report_id: periodic_20260316001415] - 최근 매출액: 30,150 (셀트리온 / 분기보고서 / 20251114) [report_id: periodic_20251114002699] - 최근 매출액: 30,150 (셀트리온 / 반기보고서 / 20250814) [report_id: periodic_20250814003700] - 최근 매출액: 30,150 (셀트리온 / 분기보고서 / 20250515) [report_id: periodic_20250515002745] - 최근 매출액: 18,972,026 (셀트리온 / 사업보고서 / 20250317) [report_id: periodic_20250317000929] - 최근 매출액: 511,708 (셀트리온 / 사업보고서 / 20",0,0,0,compare,1,0,0,,,0,0,2,2,0,0,1.0,0.0,0.0,0.0,,26,0,1,0,0,답변실패,1,1,1,,answered,1,0,none,closed,compare,,20.27,16.6,122.2,88.2,0.3,6528.1,44.9,19.5,1.2,13489.2,20271.7,0.0,2
G0120,우리기술의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,우리기술,exchange,,0,"정정 내역이 있습니다. 아래는 우리기술의 단일판매ㆍ공급계약체결 공시의 정정 내역입니다:  1. **2023년 2월 3일 공시**    - 정정 사유: 계약금액의 증가    - 정정 전: 계약금액 3,188,500,000원, 매출액 대비 6.12%    - 정정 후: 계약금액 3,508,250,000원, 매출액 대비 6.73%  2. **2026년 2월 10일 공시**    - 정정 사유: 계약금액 변경    - 정정 전: 계약금액 4,399,910,211원, 매출액 대비 8.4%    - 정정 후: 계약금액 4,504,279,117원, 매출액 대비 8.6%  3. **2025년 10월 29일 공시**    - 정정 사유: 계약금액 변경    - 정정 전: 계약금액 49,705,019,547원, 매출액 대비 176.31%    - 정정 후: 계약금액 49,736,073,683원, 매출액 대비 176.42%  4. **2024년 11월 27일 공시**    - 정정 사유: 계약금액의 변경    - 정정 전: 계약금액 4,090,909,091원, 매출액 대비 7.8%    - 정정 후: 계약금액 4,189,318,460원, 매출액 대비 8.0%  위 공시들은 각각",0,0,1,required_any,1,3,3,1.0,,0,0,11,1,0,10,0.0909,0.9091,1.0,0.5,계약(수주)일자 / 계약금액 / 계약상대 / 대규모법인여부 / 시작일 / 종료일 / 체결계약명 / 최근매출액 / 판매공급계약구분 / 판매공급지역,16,0,1,1,1,정답,1,1,1,,answered,1,2,none,mixed,correction_diff,,12.62,417.4,199.7,1183.5,0.1,3577.7,344.1,2.9,1.4,7223.5,12618.6,0.0,3
G0121,삼성E&A의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,삼성E&A,exchange,,0,"정정 내역이 있습니다.   다음은 삼성E&A의 단일판매ㆍ공급계약체결 공시의 정정 사항들입니다:  1. **BAPCO Modernization Program(BMP)**      - 최초 공시일: 2018년 2월 27일      - 정정 일자: 2024년 1월 29일      - 정정 사유: 계약금액, 종료일 변경        - 계약금액: 1,534,730,639,454원에서 1,719,659,644,816원으로 변경됨        - 종료일: 2024년 6월 25일에서 2025년 10월 26일로 변경됨    2. **기흥 신규 연구라인 (구 용역동 부지)UT동/그린동 골조공사**      - 최초 공시일: 2023년 9월 18일      - 정정 일자: 2024년 12월 5일      - 정정 사유: 계약기간 변경        - 종료일: 2025년 9월 30일에서 미정으로 변경됨    3. **BAPCO Modernization Program(BMP)**      - 최초 공시일: 2018년 2월 27일      - 정정 일자: 2025년 10월 24일      - 정정 사유: 종료일 변경        - 종료일: 2025년 10월 26일에서 2026년 ",0,0,1,required_any,1,2,2,1.0,,0,0,11,0,0,11,0.0,1.0,0.0,,계약(수주)일자 / 계약금액 / 계약상대 / 대규모법인여부 / 매출액대비 / 시작일 / 종료일 / 체결계약명 / 최근매출액 / 판매공급계약구분 / 판매공급지역,9,0,1,1,0,정답,1,0,0,,answered,1,0,none,mixed,correction_diff,,17.0,9.7,81.0,50.0,0.0,3284.0,13.9,0.1,0.9,13561.3,16996.8,0.0,1
G0122,대우건설의 단일판매ㆍ공급계약체결 공시가 정정된 내역이 있는가? 있다면 최초 공시와 최종 정정본 사이에 무엇이 달라졌는지 설명해줘.,대우건설,exchange,,0,"정정 내역이 있습니다. 대우건설의 단일판매ㆍ공급계약체결 공시가 여러 차례 정정되었으며, 아래는 그 중 일부 사례입니다.  ### 1. 청주테크노폴리스 조성공사 - **정정 전**:    - 계약금액: 428,249,000,000원   - 매출액대비: 4.04%   - 종료일: 2026-03-31 - **정정 후**:   - 종료일이 변경됨  ### 2. 흑석11재정비촉진구역 주택재개발정비사업 - **정정 전**:   - 계약금액: 450,094,400,000원   - 매출액대비: 5.53% - **정정 후**:   - 계약금액: 702,291,000,000원   - 매출액대비: 8.63%  ### 3. Mozambique LNG Area1 - **정정 전**:   - 계약금액: 659,439,855,000원   - 매출액대비: 7.62%   - 종료일: 2028-06-29 - **정정 후**:   - 계약금액: 707,892,655,000원   - 매출액대비: 8.18%   - 종료일: 2028-10-17  ### 4. 행당제7구역 주택재개발정비사업 - **정정 전**:   - 계약금액: 219,229,000,000원   - 매출액대비: 2.69% - **정",0,0,1,required_any,1,2,2,1.0,,0,0,11,3,0,8,0.2727,0.7273,0.0,0.0,계약(수주)일자 / 계약상대 / 대규모법인여부 / 시작일 / 체결계약명 / 최근매출액 / 판매공급계약구분 / 판매공급지역,18,0,1,0,0,정답,1,1,0,,answered,1,0,none,mixed,correction_diff,,14.12,6.9,78.4,49.3,0.1,3270.7,11.2,2.4,0.8,10698.5,14116.9,0.0,1
