id,query,company,doc_group,gold,n_gold,answer,answer_hit,answer_hit_exact,graded_hit,gold_kind,gradeable,required_n,required_matched,required_coverage,required_missing,bonus_n,bonus_matched,n_required,n_covered,n_acknowledged,n_silent,field_coverage,silent_omission_rate,citation_recall,citation_precision,silent_fields,n_answer_numbers,gold_position,evidence_hit,citation_hit,refusal,unit_stated,label,numbers_grounded,has_citation,validation_passed,ungrounded,stopped_at,hcx_calls,retries,thinking,answer_mode,task,error,elapsed_sec,ms_bm25,ms_dense,ms_sparse,ms_fusion,ms_rerank,ms_facts,ms_expand,ms_process,ms_hcx,ms_total,ms_other,n_searches
S029,한미반도체의 사업보고서(2023.12)와 사업보고서(2025.12)를 비교했을 때 핵심 사업과 주요 재무지표가 어떻게 변화했는지 설명해줘.,,?,,0,"한미반도체의 사업보고서(2023.12)와 사업보고서(2025.12)를 비교했을 때 핵심 사업과 주요 재무지표 변화를 다음과 같이 정리할 수 있습니다:  ### 1. 핵심 사업의 변화 - **인공지능(AI) 투자 붐**: 2023년부터 AI 투자 붐이 일어나며, 인공지능 반도체에 탑재되는 고대역폭메모리(HBM)의 수요가 급증했습니다. 이를 통해 SK하이닉스로부터 대규모 장비 수주를 받아 창사 최대 수주를 기록했습니다. - **HBM 시장의 성장**: 글로벌 투자은행 모건스탠리에 따르면, HBM 시장은 2023년 약 40억 달러에서 2027년까지 연평균 52.5% 성장하여 약 330억 달러에 이를 것으로 예상됩니다.  ### 2. 주요 재무지표 변화 (2023년 vs 2025년) #### 2023년 (제44기) - **매출액**: 1,590억원 - **영업이익**: 346억원 (영업이익률 21.7%) - **당기순이익**: 2,672억원 (당기순이익율 168%) - **ROE**: 46.7%  #### 2025년 (제46기) - **매출액**: 559,680,004,877원 - **영업이익**: 242,363,715,065원 - **당기순이익**: 208,275",0,0,0,required,1,4,0,0.0,"159,009 / 576,685 / 34,571 / 251,390",0,0,0,0,0,0,,,1.0,1.0,,23,0,1,1,0,0,답변실패,0,1,0,559,answered,1,0,none,open,compare,,26.51,39.8,186.1,110.2,0.2,11080.5,0.0,19.2,0.0,15069.9,26510.3,4.4,2
S030,디앤디파마텍이 2025년에 실시한 자금조달 내역을 유형별로 정리해줘.,,?,,0,"디앤디파마텍이 2025년에 실시한 자금조달 내역을 유형별로 정리하면 다음과 같습니다.  ### 전환사채권 발행결정 (2025년 6월 11일) - **자금조달의 목적**   - 운영자금: 19,650,000,000원   - 타법인 증권 취득자금: 14,676,120,000원  - **사채의 종류 및 권면(전자등록)총액**   - 정관상 잔여 발행한도: 150,000,000,000원  - **사채의 이율**   - 표면이자율: 0%   - 만기이자율: 0%  - **사채만기일**   - 2055년 06월 20일  - **이자지급방법**   - 전환사채에 대한 이자는 매 분기마다 지급되며, 회사는 단독 재량으로 해당 이자의 지급을 누적하여 이연(연기)할 수 있음.  - **원금상환방법**   - 발행일로부터 30년이 경과한 날 (만기일)에 회사는 모든 전환사채의 원금 및 미지급 이자를 전액 상환함.  - **사채발행방법**   - 사모  ### 무상증자 결정 (2025년 10월 29일) - **신주의 종류와 수**   - 보통주식: 32,568,957주  - **1주당 액면가액**   - 500원  - **증자전 발행주식총수**   - 보통주식: 10,856,31",0,0,0,required,1,3,2,0.6667,"34,326,120,000",0,0,0,0,0,0,,,0.0,,,9,0,1,1,0,1,답변실패,1,0,0,,answered,1,0,none,open,summarize,,25.5,3343.4,423.8,351.6,0.1,3605.3,0.0,1.6,0.0,17766.1,25499.2,7.5,1
S031,한화오션이 2023년에 실시한 자금조달 내역을 유형별로 정리해줘.,,?,,0,"한화오션이 2023년에 실시한 자금조달 내역을 유형별로 정리하면 다음과 같습니다:  ### 유상증자 (2023년 8월 23일) - **발행 주식 수**: 89,485,500주 - **자금조달 목적**:   - 시설자금: 570,000,000,000원   - 운영자금: 207,092,415,000원   - 타법인 증권취득자금: 720,000,000,000원  ### 전환사채권 발행 (2023년 6월 1일) - **발행 금액**: 48,057,256,181원 - **자금조달 목적**: 기타자금 (한국수출입은행 대출금 상계) - **전환 조건**: 전환가액 40,350원, 전환 가능 주식 수 24,783,147주  ### 추가 유상증자 (2023년 5월 23일) - **발행 주식 수**: 5,144,087주 - **자금조달 목적**:   - 채무상환자금: 141,292,658,080원  ### 정정된 유상증자 (2023년 8월 23일 정정본) - **수정된 자금조달 목적**:   - 시설자금: 570,000,000,000원에서 850,000,000,000원으로 수정 후 최종 570,000,000,000원으로 확정   - 타법인 증권취득자금: 720,000,000,",0,0,0,required,1,3,1,0.3333,"1,497,092,415,000 / 16,730",4,1,0,0,0,0,,,0.3846,1.0,,10,0,1,1,0,1,답변실패,1,1,1,,answered,1,0,none,open,summarize,,16.32,437.3,481.9,91.1,0.0,5693.8,0.0,1.8,0.0,9606.1,16316.9,4.7,1
S032,에스엠이 2023년에 실시한 자금조달 내역을 유형별로 정리해줘.,,?,,0,"에스엠이 2023년에 실시한 자금조달 내역을 유형별로 정리하겠습니다.  ### 전환사채권 발행결정 (2023년 3월 6일) - **철회된 발행 정보**:    - 원래 계획된 전환사채 인수 계약이 법원의 발행금지 가처분 인용 결정으로 인해 해제되어, 전환사채 발행 결정을 철회하였습니다.   - 발행 대상자명, 회사 또는 최대주주와의 관계, 선정 경위, 발행 결정 전후 6개월 이내 거래내역 및 계획, 발행권면(전자등록) 총액 등의 정보는 제공되지 않습니다.  ### 유상증자결정 (2023년 3월 6일) - **유상증자 상세정보**:   - **신주 종류 및 수량**: 보통주식 1,230,000주 (액면가액: 500원)   - **증자 방식**: 제3자배정증자   - **자금조달 목적**: 타법인 증권 취득자금 111,930,000,000원   - **발행가액**: 보통주식 91,000원 (기준주가 88,510원에서 2.8% 할증)   - **납입일**: 2023년 3월 6일   - **상장 예정일**: 2023년 3월 24일  ### 이전 유상증자결정 (2023년 2월 24일) - **변경된 유상증자 정보**:   - 정정 사유로 인해 신주 발행 및 자금조달 ",0,0,0,required,1,4,3,0.75,"105,222,000,000",0,0,0,0,0,0,,,0.8,1.0,,6,0,1,1,0,1,답변실패,1,1,1,,answered,1,0,none,open,summarize,,17.38,405.8,388.2,283.1,0.0,3780.4,0.0,1.8,0.0,12510.0,17377.5,8.1,1
S033,SK하이닉스의 2024년 신규시설투자등 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"### SK하이닉스의 2024년 신규시설투자등 주요 내용 정리:  #### 1. 첫 번째 공시 (2024.04.24) - **투자구분**: 시설증설   - **투자대상**: 청주 M15X 건설 - **투자금액**: 5,296,200,000,000원 - **자기자본**: 53,503,752,397,611원 - **자기자본 대비 비율**: 9.90% - **대규모 법인 여부**: 해당 - **투자목적**: 선제적인 반도체 수요 대응을 위한 차세대 DRAM 생산능력 확장 - **투자기간**: 2024-04-24부터 2026-10-30까지 - **이사회 결의일**: 2024-04-24  #### 2. 두 번째 공시 (2024.07.26) - **투자구분**: 신규시설투자   - **투자대상**: 용인 반도체 클러스터 내 신규 Fab 건설 - **투자금액**: 9,411,500,000,000원 - **자기자본**: 동일하게 53,503,752,397,611원 - **자기자본 대비 비율**: 17.59% - **대규모 법인 여부**: 해당 - **투자목적**: AI 반도체 수요 대응 및 미래 성장 동력 확보 - **투자기간**: 2024-08-01부터 2028-12-3",0,0,1,required,1,5,5,1.0,,0,0,11,8,0,3,0.7273,0.2727,1.0,0.3333,기타투자판단과관련한중요사항 / 시작일 / 종료일,10,0,1,1,0,0,정답,1,1,1,,answered,1,0,none,open,summarize,,15.68,93.4,151.3,359.2,0.0,368.1,19.1,4.7,0.9,14689.2,15673.3,0.0,1
S034,한미반도체의 2025년 신규시설투자등 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"### 한미반도체의 2025년 신규시설투자등 공시 주요 내용 정리:  - **투자구분**: 신규시설투자   - **투자대상**: 한미반도체 7공장   - **투자금액**: 28,480,000,000원   - **자기자본**: 540,887,863,389원   - **자기자본 대비 비율**: 5.26%   - **대규모법인여부**: 미해당   - **투자목적**: 차세대 프리미엄 HBM 생산에 대응하기 위한 최신식 하이브리드 본더 전용 공장 건축   - **투자기간**: 2025년 8월 1일부터 2026년 11월 30일까지   - **이사회 결의일**: 2025년 6월 20일    또한, 한미반도체는 다음과 같은 공급계약 체결 공시도 진행하였습니다:  1. **SK하이닉스와 HBM 제조용 장비 수주 계약**    - 계약금액: 15,675,000,000원 (2025년 11월 17일 공시)    - 최근 매출액: 558,917,191,547원    - 계약 기간: 2025년 11월 14일부터 2025년 12월 1일까지  2. **ASE와 반도체 제조용 'FLIP CHIP BONDER' 장비 수주 계약**    - 계약금액: 8,045,604,000원 (2025년",0,0,1,required,1,5,5,1.0,,0,0,11,8,0,3,0.7273,0.2727,1.0,0.2,기타투자판단과관련한중요사항 / 시작일 / 종료일,9,0,1,1,0,0,정답,0,1,0,15675000000,answered,1,0,none,open,summarize,,48.62,24.4,324.5,540.5,0.0,801.7,77.5,0.8,0.1,46925.0,48620.8,0.0,1
S035,LG이노텍의 2024년 신규시설투자등 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"LG이노텍의 2024년 신규시설투자등에 대한 주요 내용을 다음과 같이 정리하였습니다:  1. **투자구분**: 신규시설투자      - **투자대상**: 광학솔루션사업부 시설투자  2. **투자내역** (두 개의 공시 모두 포함):    - **투자금액**: 383,000,000,000원 (2024년 2월 20일 공시) / 375,900,000,000원 (2024년 11월 21일 공시)    - **자기자본**: 4,265,792,959,339원 (2024년 2월 20일 공시) / 4,714,574,536,068원 (2024년 11월 21일 공시)    - **자기자본 대비 비율**: 9.0% (2024년 2월 20일 공시) / 8.0% (2024년 11월 21일 공시)    - **대규모 법인 여부**: 해당  3. **투자목적**: 광학솔루션 사업 신모델 대응 및 경쟁력 강화/향상을 위한 투자  4. **투자기간**:    - **시작일**: 2024년 2월 20일 (첫 번째 공시) / 2024년 11월 21일 (두 번째 공시)    - **종료일**: 2024년 12월 31일 (첫 번째 공시) / 2025년 12월 31일 (두 번째 공시)  5. **이",0,0,1,required,1,5,5,1.0,,0,0,11,10,0,1,0.9091,0.0909,0.0,,기타투자판단과관련한중요사항,7,0,1,1,0,0,정답,0,0,0,758.9,answered,1,0,none,open,summarize,,15.13,237.7,373.4,354.4,0.0,407.7,191.0,1.6,0.1,13747.7,15125.5,0.0,1
S036,레인보우로보틱스의 2024년 신규시설투자등 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"### 레인보우로보틱스의 2024년 신규시설투자등 공시 주요 내용 정리  #### 1. 민군겸용 기술개발사업 (다중임무용 다족형 로봇의 통합운동제어 기술개발) - **협약 체결일**: 2022년 6월 28일 - **연구기간**: 2022년 6월 1일부터 2027년 5월 31일까지 (총 60개월)   - 응용 단계: 2022년부터 2024년까지 각 차수별 일정 있음   - 시험 단계: 2025년부터 2027년까지 각 차수별 일정 포함 - **총 사업비**: 14,904,338,000원   - 정부출연금: 12,124,000,000원   - 기업부담금: 2,780,338,000원 (당사 부담금 포함) - **자기자본(연결)**: 47,887,486,275원 - **자기자본 대비 정부출연금 비율**: 13.04% - **변경 사유**: 국가연구개발 예산 삭감에 따른 조정 - **기타 중요사항**: 코로나19 대응 지침 제정 및 국가연구개발 예산 축소로 인한 기업부담금 비율 조정  #### 2. 단일판매·공급계약 체결 현황 - **로봇 주방자동화 사업 관련 협동로봇 공급계약**   - **계약 상대방**: ㈜엣눅하다   - **계약 금액**: 1,500,001,80",0,0,0,required,1,5,0,0.0,"27,850,000,000 / 21.3 / 2024-05-16 / 2025-12-15 / 사옥",0,0,11,2,0,9,0.1818,0.8182,0.0,0.0,기타투자판단과관련한중요사항 / 대규모법인여부 / 시작일 / 이사회결의일 / 종료일 / 투자구분 / 투자금액 / 투자대상 / 투자목적,13,0,0,0,1,0,거부(검색실패),1,1,1,,answered,1,2,none,open,summarize,,22.6,277.2,193.2,998.2,0.1,2213.8,223.0,6.8,1.1,18906.7,22602.6,0.0,3
S037,두산로보틱스의 2025년 투자판단관련주요경영사항 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,"### 두산로보틱스의 2025년 투자 판단 관련 주요 경영 사항 공시 주요 내용 정리  - **이사회 결의일(결정일) 또는 사실 확인일**: 2025-02-05     (근거: report_id(exchange_20250205800058))  - **제목**: 자동차 제조용 협동 로봇 판매를 위한 양해각서(MOU) 체결     (근거: report_id(exchange_20250205800058))  - **주요 내용**:     당사는 태국 소재 로보틱스 솔루션 개발 전문 기업인 VRNJ Co., Ltd.와 향후 2년간 태국, 인도네시아, 필리핀, 베트남 등 아시아 지역에 당사 협동 로봇을 판매하는 MOU 계약을 체결하였습니다.     1) 상대방: VRNJ Co., Ltd.     2) 계약 내용: 협동 로봇 300대     - 판매 대상 제조 공정: Parts finishing, Palletizing, Injection/Inspection, Pick&Place     - 계약 기간: 2025년 2월 5일부터 2026년 12월 31일까지     - 기타 사항: 해당 계약은 MOU로서 법적 구속력이 없습니다.     또한, 1차 PO 발주서(협동 로봇 60",0,0,1,required,1,4,4,1.0,,0,0,3,2,0,1,0.6667,0.3333,1.0,1.0,주요내용,0,0,1,1,1,0,정답,1,1,1,,answered,1,2,none,open,summarize,,11.46,82.6,151.2,975.2,0.0,416.0,6.2,0.9,0.1,9832.0,11460.4,0.0,3
S038,LG에너지솔루션의 2023년 투자판단관련주요경영사항 공시를 기준으로 주요 내용을 정리해줘.,,?,,0,제공된 DART 공시 근거에서는 확인되지 않습니다.,0,0,0,required,1,3,0,0.0,FEPS / 19GWh / 2024년,0,0,3,0,0,3,0.0,1.0,0.0,,이사회결의일(결정일)또는사실확인일 / 제목 / 주요내용,0,0,0,0,1,,거부(검색실패),0,0,0,,abstention_gate,0,2,,open,summarize,,1.54,101.9,438.9,1001.6,0.0,0.0,47.9,0.0,0.0,,1544.7,0.0,3
